score;mismaMarca;ratio;offerId;offerPrice;offerTitle;productId;tiendasProducto;precioMinProducto;productName;tokensComunes;offerUrl
0.199;0;9.11;33716;30990;"Raw Moledor Hammer Craft 63mm - Rojo";5498;3;3400;"Galaxy Moledor Biodegradable | Grinder ecológico resistente";"moledor rojo";"https://fumetas.cl/raw-moledor-hammer-craft-63mm?variant=Rojo"
0.198;0;2.00;35923;13990;"Pulsar Bateria Cartridges 510 Square - Morado";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"bateria 510 morado";"https://fumetas.cl/pulsar-510-bateria-square?variant=Morado"
0.198;0;4.29;37261;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - Floating Mushrooms";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=Floating%20Mushrooms"
0.198;0;1.86;35778;12990;"Pulsar Bateria 510 Voltaje Variable - Negro";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria 510 negro";"https://fumetas.cl/pulsar-bateria-510-voltaje-variable?variant=Negro"
0.198;0;2.73;37268;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - BlackCraft Rojo";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=BlackCraft%20Rojo"
0.198;0;1.51;19519;1490;"Papelillos Gizeh Queen Size + Tips";10878;2;990;"Khemo Silver King Size";"papelillos size";"https://fumetas.cl/papelillos-gizeh-queen-size-tips"
0.198;0;1.12;19789;54990;"Ozeta Techbag - Anti Olor";10570;2;48990;"Bolso Cruzado Smellproof Blazy Susan";"anti olor";"https://fumetas.cl/ozeta-techbag-anti-olor"
0.198;0;1.00;36711;1990;"Blunt Wraps Hemp x4 - Sabores - Chocolate";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"blunt hemp";"https://fumetas.cl/blunt-wraps-hemp-x4-sabores?variant=Chocolate"
0.198;0;2.01;72097;990;"Blunt Wrap Platinum x2 - Chocolate Mint";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"blunt wrap";"https://fumetas.cl/blunt-wrap-platinum-x2?variant=Chocolate%20Mint"
0.198;0;4.29;37270;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - Starry Camp";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=Starry%20Camp"
0.198;0;2.56;36032;25221;"Calvo Glass Bong Compact Skull Rig 19cm - Verde";5776;2;64591;"Jelly Fish-Bonglab";"bong verde";"https://fumetas.cl/calvo-glass-bong-skull-rig?variant=Verde"
0.197;0;2.86;37649;19990;"Pulsar Batería Cartridges 510 DL - Thermo Royal Wizard";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl?variant=Thermo%20Royal%20Wizard"
0.197;0;4.58;37454;31990;"Pulsar Batería Cartridges 510 DL 5.0 - Thermo Royal Wizard";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-50?variant=Thermo%20Royal%20Wizard"
0.197;0;2.86;37648;19990;"Pulsar Batería Cartridges 510 DL - Thermo Magic Missile";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl?variant=Thermo%20Magic%20Missile"
0.197;0;2.27;2066;5990;"Bandeja RAW metálica Girl - Mini";10618;2;13600;"Bandeja Cookies Metálica Para Enrolar";"bandeja metalica";"https://fumetas.cl/bandeja-raw-metalica-girl-mini"
0.197;0;1.02;35249;45990;"Biopulcher Control CNB - Gel Anti Olor 200g - Neutro";10547;2;46990;"Ozeta Techbag Anti-Olor";"anti olor";"https://fumetas.cl/biopulcher-control-cnb-gel-anti-olor-200g?variant=Neutro"
0.197;0;1.00;36714;1990;"Blunt Wraps Hemp x4 - Sabores - Watermelon";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"blunt hemp";"https://fumetas.cl/blunt-wraps-hemp-x4-sabores?variant=Watermelon"
0.197;0;2.27;36825;15790;"G Pen Glass Adapter Connect - 14mm";10375;2;6951;"Calvo Glass Difusor Premium 14mm";"glass 14mm";"https://fumetas.cl/grenco-glass-adapter-connect-black-g-pen?variant=14mm"
0.197;0;2.21;3762;2190;"G-Rollz 3 Conos Pre Enrolados Bio Organic Green Hemp King Size";5421;2;990;"Papelillo Unbleached King Size Slim Blazy Susan";"king size";"https://fumetas.cl/g-rollz-3-conos-pre-enrolados-bio-organic-green-hemp-king-size"
0.197;0;4.58;37457;31990;"Pulsar Batería Cartridges 510 DL 5.0 - Thermo Fairy Fire";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-50?variant=Thermo%20Fairy%20Fire"
0.197;0;4.29;37258;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - Dewy Meadow";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=Dewy%20Meadow"
0.196;0;2.73;1224;4990;"Bandeja Bulldog metálica logo - Mini";10618;2;13600;"Bandeja Cookies Metálica Para Enrolar";"bandeja metalica";"https://fumetas.cl/bandeja-bulldog-metalica-logo-mini-1"
0.196;0;1.21;37135;1490;"Blunt Kush Terpene Infused x2 - Berries Gelato";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"blunt gelato";"https://fumetas.cl/blunt-kush-terpene-infused?variant=Berries%20Gelato"
0.196;0;3.72;37278;25990;"Pulsar Batería Cartridges 510 DL 3.0 Twist - Cyberpunk Rainstorm";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-30-twist?variant=Cyberpunk%20Rainstorm"
0.195;0;11.44;36139;79990;"Pulsar Batería 510 Delta 3 en 1 Kit - Azul";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"bateria 510 azul";"https://fumetas.cl/pulsar-bateria-510-delta-3-en-1-kit?variant=Azul"
0.195;0;2.01;72095;990;"Blunt Wrap Platinum x2 - Mango Maracuyá";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"blunt wrap";"https://fumetas.cl/blunt-wrap-platinum-x2?variant=Mango%20Maracuy%C3%A1"
0.195;0;2.77;35250;16990;"Biopulcher Control CNB - Gel Anti Olor 33g - Neutro";10547;2;46990;"Ozeta Techbag Anti-Olor";"anti olor";"https://fumetas.cl/biopulcher-control-cnb-gel-anti-olor-33g?variant=Neutro"
0.195;0;2.01;35269;990;"Blunt Wrap Platinum x2 - Wet Cherry";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"blunt wrap";"https://fumetas.cl/blunt-wrap-platinum-x2?variant=Wet%20Cherry"
0.195;0;4.29;37259;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - Black Cherry Fizz";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=Black%20Cherry%20Fizz"
0.195;0;7.05;34444;3490;"Calvo Glass Quemador Pyrex - Macho 14mm - Azul";5926;2;24592;"Bucket Banger Cuarzo Diseño Blazy Susan 14mm Macho | PIRANHA";"macho 14mm";"https://fumetas.cl/calvo-glass-quemador-pyrex-macho-14mm?variant=Azul"
0.195;0;100.95;2093;4190;"Gizeh 3 Conos Pre-enrolados King Size Black + Filtro Activo Conico";10829;2;422991;"Filtro de Carbón Activado Kasvi 315x1200mm";"filtro activo";"https://fumetas.cl/gizeh-3-conos-pre-enrolados-king-size-black-filtro-activo-conico"
0.195;0;6.01;35712;6990;"Encendedor Clipper Metálico Classic Cars - Cobre";10737;2;41990;"Encendedor Zippo Classic High Polish Green";"encendedor classic";"https://fumetas.cl/encendedor-clipper-metalico-clasicc-cars?variant=Cobre"
0.194;0;5.68;33796;4190;"Moledor Hemp Gizeh 55mm - Rojo";10126;3;23800;"Moledor Galaxy de 4 partes y con tamizador";"moledor 55mm";"https://fumetas.cl/moledor-hemp-gizeh?variant=Rojo"
0.194;0;4.29;37257;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - Blue Ridge Haze";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=Blue%20Ridge%20Haze"
0.194;0;2.77;35251;16990;"Biopulcher Control CNB - Gel Anti Olor 33g - Eucalipto";10547;2;46990;"Ozeta Techbag Anti-Olor";"anti olor";"https://fumetas.cl/biopulcher-control-cnb-gel-anti-olor-33g?variant=Eucalipto"
0.194;0;2.91;37459;31990;"Pulsar Batería Cartridges 510 DL 5.0 - Camping Bigfoot";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-50?variant=Camping%20Bigfoot"
0.194;0;1.82;37650;19990;"Pulsar Batería Cartridges 510 DL - Tribe Vibe";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl?variant=Tribe%20Vibe"
0.194;0;1.82;37651;19990;"Pulsar Batería Cartridges 510 DL - Vivid Shrooms";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl?variant=Vivid%20Shrooms"
0.194;0;2.27;19441;5990;"Bandeja Bulldog metálica logo - Mediana";10618;2;13600;"Bandeja Cookies Metálica Para Enrolar";"bandeja metalica";"https://fumetas.cl/bandeja-bulldog-metalica-logo-mediana"
0.194;0;3.43;37464;23990;"Pulsar Batería Cartridges 510 DL Centro - Cyberpunk Rainstorm";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-centro?variant=Cyberpunk%20Rainstorm"
0.193;0;4.29;37263;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - Thermo Crystal Ball";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=Thermo%20Crystal%20Ball"
0.193;0;7.05;34448;3490;"Calvo Glass Quemador Pyrex - Macho 14mm - Morado";5926;2;24592;"Bucket Banger Cuarzo Diseño Blazy Susan 14mm Macho | PIRANHA";"macho 14mm";"https://fumetas.cl/calvo-glass-quemador-pyrex-macho-14mm?variant=Morado"
0.193;0;5.68;33794;4190;"Moledor Hemp Gizeh 55mm - Blanco";10126;3;23800;"Moledor Galaxy de 4 partes y con tamizador";"moledor 55mm";"https://fumetas.cl/moledor-hemp-gizeh?variant=Blanco"
0.193;0;1.67;37136;1490;"Blunt Kush Terpene Infused x2 - Purple";10402;2;890;"Blunt Wrap Double Platinum Blueberry x2";"blunt x2";"https://fumetas.cl/blunt-kush-terpene-infused?variant=Purple"
0.193;0;2.86;37641;19990;"Pulsar Batería Cartridges 510 DL - Azul";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"bateria 510 azul";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl?variant=Azul"
0.193;0;1.99;34075;1990;"G-Rollz Blunt Hemp Wrap x4 - Slow Burning - Strawberry Pop";11018;2;1000;"Soulblime Blunt Hemp Wraps Chocomint";"blunt hemp";"https://fumetas.cl/g-rollz-blunt-hemp-wrap-x4-slow-burning?variant=Strawberry%20Pop"
0.193;0;4.23;2093;4190;"Gizeh 3 Conos Pre-enrolados King Size Black + Filtro Activo Conico";5421;2;990;"Papelillo Unbleached King Size Slim Blazy Susan";"king size";"https://fumetas.cl/gizeh-3-conos-pre-enrolados-king-size-black-filtro-activo-conico"
0.193;0;2.73;19444;4990;"Bandeja Gizeh Metálica Mediana Trippy";10618;2;13600;"Bandeja Cookies Metálica Para Enrolar";"bandeja metalica";"https://fumetas.cl/bandeja-gizeh-metalica-mediana-trippy"
0.193;0;4.29;37265;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - Thermo Acid Splash";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=Thermo%20Acid%20Splash"
0.192;0;1.67;37537;1490;"Conos Blunt Kush Hemp x2 - Sabores - Grape";10402;2;890;"Blunt Wrap Double Platinum Blueberry x2";"blunt x2";"https://fumetas.cl/conos-kush-hemp-sabores?variant=Grape"
0.192;0;7.05;34447;3490;"Calvo Glass Quemador Pyrex - Macho 14mm - Rosado";5926;2;24592;"Bucket Banger Cuarzo Diseño Blazy Susan 14mm Macho | PIRANHA";"macho 14mm";"https://fumetas.cl/calvo-glass-quemador-pyrex-macho-14mm?variant=Rosado"
0.191;0;2.01;72096;990;"Blunt Wrap Platinum x2 - Vanilla Caramel";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"blunt wrap";"https://fumetas.cl/blunt-wrap-platinum-x2?variant=Vanilla%20Caramel"
0.191;0;2.39;34553;26990;"Calvo Glass Bong Straight Tube Lite 26cm - Verde";5776;2;64591;"Jelly Fish-Bonglab";"bong verde";"https://fumetas.cl/calvo-glass-bong-straight-tube-lite-26cm?variant=Verde"
0.191;0;11.44;36137;79990;"Pulsar Batería 510 Delta 3 en 1 Kit - Negro";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"bateria 510 negro";"https://fumetas.cl/pulsar-bateria-510-delta-3-en-1-kit?variant=Negro"
0.191;0;4.29;37266;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - Thermo Royal Wizard";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=Thermo%20Royal%20Wizard"
0.191;0;4.29;37264;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - Thermo Magic Missile";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=Thermo%20Magic%20Missile"
0.191;0;2.52;35821;2490;"Vibes Cubano Cono Pre-enrolado King Size 8 - Ultra fino";5421;2;990;"Papelillo Unbleached King Size Slim Blazy Susan";"king size";"https://fumetas.cl/vibes-cubano-cono-king-size?variant=Ultra%20fino"
0.191;0;2.14;35771;14990;"Pulsar Batería 510 DL Lite - Azul";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"bateria 510 azul";"https://fumetas.cl/pulsar-bateria-510-dl-lite?variant=Azul"
0.191;0;4.29;37272;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - In Da Couch";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=In%20Da%20Couch"
0.191;0;1.14;2914;2390;"Soulblime 6 Conos Pre-enrolados Pink King Size";10350;2;2094;"Blazy Susan Tea Leaf Cones King Size";"king size";"https://fumetas.cl/soulblime-6-conos-pre-enrolados-pink-king-size"
0.191;0;1.86;35779;12990;"Pulsar Bateria 510 Voltaje Variable - Morado";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"bateria 510 morado";"https://fumetas.cl/pulsar-bateria-510-voltaje-variable?variant=Morado"
0.191;0;11.12;36517;109990;"Pulsar Vaporizador Apx Pro - Negro";10548;2;9891;"Yocan Flat Vaporizador para Cartridge";"vaporizador negro";"https://fumetas.cl/pulsar-vaporizador-apx-pro?variant=Negro"
0.190;0;3.43;37465;23990;"Pulsar Batería Cartridges 510 DL Centro - Siren's Snare";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-centro?variant=Siren%26amp%3B%2339%3Bs%20Snare"
0.190;0;1.85;34546;34990;"Calvo Glass Bong Straight Tube American 26cm - Verde";5776;2;64591;"Jelly Fish-Bonglab";"bong verde";"https://fumetas.cl/calvo-glass-bong-straight-tube-american-26cm?variant=Verde"
0.190;0;8.58;647;8490;"G-Rollz 20 Conos Pre Enrolados Bio Organic Hemp King Size";5421;2;990;"Papelillo Unbleached King Size Slim Blazy Susan";"king size";"https://fumetas.cl/g-rollz-20-conos-pre-enrolados-bio-organic-hemp-king-size"
0.190;0;2.73;37260;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - Cyberpunk Rainstorm";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=Cyberpunk%20Rainstorm"
0.190;0;1.28;1206;2690;"Gizeh 3 Conos Pre-enrolados King Size Black";10350;2;2094;"Blazy Susan Tea Leaf Cones King Size";"king size";"https://fumetas.cl/gizeh-3-conos-pre-enrolados-king-size-black-boquilla"
0.190;0;1.86;2028;3890;"Raw Cajita Metálica para Pre-Enrolados King Size";10350;2;2094;"Blazy Susan Tea Leaf Cones King Size";"king size";"https://fumetas.cl/raw-cajita-metalica-para-pre-enrolados-king-size"
0.189;0;2.79;2093;4190;"Gizeh 3 Conos Pre-enrolados King Size Black + Filtro Activo Conico";10685;2;1500;"Papelillos Vibes Rice King Size Slim";"king size";"https://fumetas.cl/gizeh-3-conos-pre-enrolados-king-size-black-filtro-activo-conico"
0.189;0;7.05;34445;3490;"Calvo Glass Quemador Pyrex - Macho 14mm - Turquesa";5926;2;24592;"Bucket Banger Cuarzo Diseño Blazy Susan 14mm Macho | PIRANHA";"macho 14mm";"https://fumetas.cl/calvo-glass-quemador-pyrex-macho-14mm?variant=Turquesa"
0.189;0;2.57;35775;17990;"Pulsar Bateria Cartridges 510 Payout 3.0 - Azul";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"bateria 510 azul";"https://fumetas.cl/pulsar-bateria-510-payout-30?variant=Azul"
0.189;0;3.72;37279;25990;"Pulsar Batería Cartridges 510 DL 3.0 Twist - Thermo Crystal Ball";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-30-twist?variant=Thermo%20Crystal%20Ball"
0.189;0;1.82;37644;19990;"Pulsar Batería Cartridges 510 DL - Thermo Crystal Ball";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl?variant=Thermo%20Crystal%20Ball"
0.189;0;6.01;37467;41990;"Pulsar Batería Doble Cartridge 510 DL Tandem - Azul";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria 510 azul";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-tandem?variant=Azul"
0.189;0;1.67;37535;1490;"Conos Blunt Kush Hemp x2 - Sabores - Sweet";10402;2;890;"Blunt Wrap Double Platinum Blueberry x2";"blunt x2";"https://fumetas.cl/conos-kush-hemp-sabores?variant=Sweet"
0.189;0;4.58;37450;31990;"Pulsar Batería Cartridges 510 DL 5.0 - Negro";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"bateria 510 negro";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-50?variant=Negro"
0.189;0;2.86;37640;19990;"Pulsar Batería Cartridges 510 DL - Negro";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"bateria 510 negro";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl?variant=Negro"
0.189;0;1.35;36983;11301;"Cenicero Fumetas Aluminio - Azul";5507;2;15291;"Grinder Galaxy Aluminio 55mm";"aluminio azul";"https://fumetas.cl/cenicero-fumetas-aluminio?variant=Azul"
0.189;0;2.73;37262;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - Sunflower of the Mind";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=Sunflower%20of%20the%20Mind"
0.188;0;1.31;35932;19990;"Pulsar Hitter Dugout Aluminio - Rojo";5507;2;15291;"Grinder Galaxy Aluminio 55mm";"aluminio rojo";"https://fumetas.cl/pulsar-hitter-dugout-aluminio?variant=Rojo"
0.188;0;2.91;37455;31990;"Pulsar Batería Cartridges 510 DL 5.0 - Thermo Acid Splash";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-50?variant=Thermo%20Acid%20Splash"
0.188;0;1.82;37647;19990;"Pulsar Batería Cartridges 510 DL - Thermo Acid Splash";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl?variant=Thermo%20Acid%20Splash"
0.188;0;1.67;37536;1490;"Conos Blunt Kush Hemp x2 - Sabores - Lemonade";10402;2;890;"Blunt Wrap Double Platinum Blueberry x2";"blunt x2";"https://fumetas.cl/conos-kush-hemp-sabores?variant=Lemonade"
0.188;0;1.67;37538;1490;"Conos Blunt Kush Hemp x2 - Sabores - Berries";10402;2;890;"Blunt Wrap Double Platinum Blueberry x2";"blunt x2";"https://fumetas.cl/conos-kush-hemp-sabores?variant=Berries"
0.188;0;2.10;35958;10490;"Special Blue Encendedor Soplete Spark Cloud - Fucsia";10874;2;4990;"Ronson Soplete Pequeño";"encendedor soplete";"https://fumetas.cl/special-blue-encendedor-soplete-spark-cloud?variant=Fucsia"
0.188;0;1.11;36983;11301;"Cenicero Fumetas Aluminio - Azul";5512;2;12591;"Grinder Galaxy Aluminio 38mm";"aluminio azul";"https://fumetas.cl/cenicero-fumetas-aluminio?variant=Azul"
0.187;0;3.72;37280;25990;"Pulsar Batería Cartridges 510 DL 3.0 Twist - Thermo Magic Missile";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-30-twist?variant=Thermo%20Magic%20Missile"
0.187;0;2.73;37261;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - Floating Mushrooms";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=Floating%20Mushrooms"
0.187;0;4.93;34100;4990;"Quemador Generico Honeycomb Macho 14mm - Azul";5926;2;24592;"Bucket Banger Cuarzo Diseño Blazy Susan 14mm Macho | PIRANHA";"macho 14mm";"https://fumetas.cl/quemador-generico-honeycomb-macho-14mm?variant=Azul"
0.187;0;1.22;13526;8990;"Pulsar Repuesto Conector Magnetico Batería 510 DL Lite";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-repuesto-conector-magnetico-bateria-510-dl-lite"
0.187;0;2.73;37270;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - Starry Camp";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=Starry%20Camp"
0.187;0;1.59;35932;19990;"Pulsar Hitter Dugout Aluminio - Rojo";5512;2;12591;"Grinder Galaxy Aluminio 38mm";"aluminio rojo";"https://fumetas.cl/pulsar-hitter-dugout-aluminio?variant=Rojo"
0.187;0;2.00;35924;13990;"Pulsar Bateria Cartridges 510 Square - Negro";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"bateria 510 negro";"https://fumetas.cl/pulsar-510-bateria-square?variant=Negro"
0.187;0;1.86;35782;12990;"Pulsar Bateria 510 Voltaje Variable - Azul Ombre";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria 510 azul";"https://fumetas.cl/pulsar-bateria-510-voltaje-variable?variant=Azul%20Ombre"
0.187;0;2.27;18457;5990;"Bandeja RAW metálica Camo Silver - Mini";10618;2;13600;"Bandeja Cookies Metálica Para Enrolar";"bandeja metalica";"https://fumetas.cl/bandeja-raw-metalica-camo-silver-mini"
0.186;0;1.82;35255;990;"Blunt Wrap Platinum x2 - Blueberry";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"blunt wrap";"https://fumetas.cl/blunt-wrap-platinum-x2?variant=Blueberry"
0.186;0;1.82;37649;19990;"Pulsar Batería Cartridges 510 DL - Thermo Royal Wizard";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl?variant=Thermo%20Royal%20Wizard"
0.186;0;2.91;37454;31990;"Pulsar Batería Cartridges 510 DL 5.0 - Thermo Royal Wizard";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-50?variant=Thermo%20Royal%20Wizard"
0.186;0;1.82;37648;19990;"Pulsar Batería Cartridges 510 DL - Thermo Magic Missile";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl?variant=Thermo%20Magic%20Missile"
0.186;0;1.82;35262;990;"Blunt Wrap Platinum x2 - Mango";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"blunt wrap";"https://fumetas.cl/blunt-wrap-platinum-x2?variant=Mango"
0.186;0;1.82;35257;990;"Blunt Wrap Platinum x2 - Chocolate";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"blunt wrap";"https://fumetas.cl/blunt-wrap-platinum-x2?variant=Chocolate"
0.186;0;1.32;34291;36990;"Ozeta Estuche grande - Anti-olor - Rosado";10570;2;48990;"Bolso Cruzado Smellproof Blazy Susan";"anti olor";"https://fumetas.cl/ozeta-estuche-grande?variant=Rosado"
0.186;0;1.67;37138;1490;"Blunt Kush Terpene Infused x2 - Mimosa";10402;2;890;"Blunt Wrap Double Platinum Blueberry x2";"blunt x2";"https://fumetas.cl/blunt-kush-terpene-infused?variant=Mimosa"
0.186;0;1.67;37137;1490;"Blunt Kush Terpene Infused x2 - Clementine";10402;2;890;"Blunt Wrap Double Platinum Blueberry x2";"blunt x2";"https://fumetas.cl/blunt-kush-terpene-infused?variant=Clementine"
0.185;0;1.69;34299;28990;"Ozeta Estuche pequeño - Anti-olor - Morado";10570;2;48990;"Bolso Cruzado Smellproof Blazy Susan";"anti olor";"https://fumetas.cl/ozeta-estuche-pequeno?variant=Morado"
0.185;0;6.01;37466;41990;"Pulsar Batería Doble Cartridge 510 DL Tandem - Negro";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria 510 negro";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-tandem?variant=Negro"
0.185;0;2.91;37457;31990;"Pulsar Batería Cartridges 510 DL 5.0 - Thermo Fairy Fire";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-50?variant=Thermo%20Fairy%20Fire"
0.185;0;2.73;37258;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - Dewy Meadow";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=Dewy%20Meadow"
0.185;0;1.07;73079;1690;"Blunt Wrap Rose Cones x2";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"blunt wrap";"https://fumetas.cl/blunt-wrap-rose-conos-x2"
