score;mismaMarca;ratio;offerId;offerPrice;offerTitle;productId;tiendasProducto;precioMinProducto;productName;tokensComunes;offerUrl
0.764;1;1.05;17165;28990;"Lucky Goblin-Bonglab";10538;2;27541;"Bonglab Bong Lucky Goblin";"lucky goblin bonglab";"https://astrogrowshop.cl/lucky-goblin-bonglab"
0.694;1;1.02;31677;27990;"Lucky Goblin-Bonglab - Rosa";10538;2;27541;"Bonglab Bong Lucky Goblin";"lucky goblin bonglab";"https://astrogrowshop.cl/lucky-goblin-bonglab?variant=Rosa"
0.689;1;1.02;31678;27990;"Lucky Goblin-Bonglab - Blanco";10538;2;27541;"Bonglab Bong Lucky Goblin";"lucky goblin bonglab";"https://astrogrowshop.cl/lucky-goblin-bonglab?variant=Blanco"
0.685;1;1.00;12302;64990;"Elty8 Monster Blue-Bonglab";10394;2;64990;"BongLab Elty8 Monster Bong 48cm";"elty8 monster bonglab";"https://astrogrowshop.cl/elty8-monster-blue-bonglab"
0.620;1;1.02;31675;27990;"Lucky Goblin-Bonglab - Negro Humo";10538;2;27541;"Bonglab Bong Lucky Goblin";"lucky goblin bonglab";"https://astrogrowshop.cl/lucky-goblin-bonglab?variant=Negro%20Humo"
0.608;1;2.24;12622;1990;"Papel Ultra Thin King Size Silver- Lion Rolling Circus";10655;3;890;"Lion Rolling Circus Papelillo Silver Big Smoke King Size";"ultra king size silver lion rolling circus";"https://astrogrowshop.cl/papel-ultra-thin-king-size-silver-lion-rolling-circus"
0.569;1;2.20;12607;4990;"Dosing Capsules Fenix Mini Plus Y Fenix Pro-Weecke (1 Unidad)";11003;2;10990;"Weecke Unidad de Enfriamiento Fenix Mini Plus";"fenix mini plus weecke unidad";"https://astrogrowshop.cl/dosing-capsules-fenix-mini-plus-y-fenix-pro-weecke"
0.545;1;1.15;17921;79990;"Space Oddity Clear-Bonglab";5531;3;69300;"Bong Pyrex 28cm Bonglab Space Oddity Clear K306 | Doble Percolación";"space oddity clear bonglab";"https://astrogrowshop.cl/space-oddity-clear-bonglab"
0.534;1;1.01;33421;7990;"Pin-Hightrip - HIGH SKULLS 1";10495;2;8091;"Hightrip Pin Bongazo";"pin hightrip";"https://astrogrowshop.cl/pin-hightrip?variant=HIGH%20SKULLS%201"
0.531;1;50.49;2525;49990;"Papelillos Classic King Size Slim 50 Ud-Raw";5418;4;990;"Papelillos RAW Classic King Size Slim - Sabanas";"papelillos classic king size slim raw";"https://astrogrowshop.cl/papelillos-classic-king-size-slim-50-ud-raw"
0.527;1;1.05;18091;69990;"SABER DAB TOOL-FOCUS V";10726;2;66491;"Focus V Saber Dabber Eléctrico";"saber dab tool focus";"https://astrogrowshop.cl/saber-dab-tool-focus-v"
0.526;1;1.26;32791;1990;"ROLLED TIPS X25 - OCB";11014;2;2500;"OCB Virgin Rolled Tips";"rolled tips ocb";"https://astrogrowshop.cl/rolled-tips-x25-ocb"
0.514;1;1.10;33137;124990;"Glycerin -Bonglab - GREEN AVALANCHE";10163;3;113400;"Glycerin Green Avalanche Bonglab al Mejor Precio - GB The Green Brand";"glycerin bonglab green avalanche";"https://astrogrowshop.cl/glycerin-bonglab?variant=GREEN%20AVALANCHE"
0.509;1;1.13;32773;61990;"K30 -Bonglab - Negro";10344;3;54900;"Bonglab K30 Fresh 42cm";"k30 bonglab negro";"https://astrogrowshop.cl/k30-bonglab?variant=Negro"
0.509;1;1.05;33231;69990;"SABER DAB TOOL-FOCUS V - Negro";10726;2;66491;"Focus V Saber Dabber Eléctrico";"saber dab tool focus";"https://astrogrowshop.cl/saber-dab-tool-focus-v?variant=Negro"
0.496;1;1.05;33233;69990;"SABER DAB TOOL-FOCUS V - CLEAR";10726;2;66491;"Focus V Saber Dabber Eléctrico";"saber dab tool focus";"https://astrogrowshop.cl/saber-dab-tool-focus-v?variant=CLEAR"
0.486;1;1.05;33229;69990;"SABER DAB TOOL-FOCUS V - FOREST";10726;2;66491;"Focus V Saber Dabber Eléctrico";"saber dab tool focus";"https://astrogrowshop.cl/saber-dab-tool-focus-v?variant=FOREST"
0.485;1;2.04;2592;199990;"Volcano Hybrid Starter Set-Storz & Bickel";10519;2;98272;"Storz & Bickel Easy Valve Starter Set";"starter storz bickel";"https://astrogrowshop.cl/volcano-hybrid-starter-set-storz-bickel"
0.478;1;7.37;18126;69990;"Solid Valve Camara Llenado Para Liquidos + Almohadillas-Storz & Bickel";10647;2;9491;"Storz & Bickel Solid Valve Juego de Anillos en O";"solid valve storz bickel";"https://astrogrowshop.cl/solid-valve-camara-llenado-para-liquidos-almohadillas-storz-bickel"
0.478;1;1.65;32770;34990;"Filtro Personal Pro II -Sploofy - Negro";10741;2;21242;"Sploofy Cartridge de Repuesto";"filtro personal pro sploofy";"https://astrogrowshop.cl/filtro-personal-pro-ii-sploofy?variant=Negro"
0.476;1;0.00;31647;25990;"Estuche Pequeño -Ozeta - Rosa";10765;1;0;"Ozeta Hard Case Pequeño";"pequeno ozeta";"https://astrogrowshop.cl/estuche-pequeno-ozeta?variant=Rosa"
0.474;1;3.64;18108;70990;"Bee Recycler-Calvo Glass";10223;2;19493;"Calvo Glass Bee Rig Lite 19cm";"bee calvo glass";"https://astrogrowshop.cl/bee-recycler-calvo-glass"
0.474;1;1.41;78884;29990;"Filtro Personal Pro II -Sploofy - BLACK";10741;2;21242;"Sploofy Cartridge de Repuesto";"filtro personal pro sploofy";"https://astrogrowshop.cl/filtro-personal-pro-ii-sploofy?variant=BLACK"
0.470;1;1.01;33421;7990;"Pin-Hightrip - HIGH SKULLS 1";10473;2;8091;"Hightrip Pin Siempre 420";"pin hightrip";"https://astrogrowshop.cl/pin-hightrip?variant=HIGH%20SKULLS%201"
0.464;1;18.51;2525;49990;"Papelillos Classic King Size Slim 50 Ud-Raw";10273;3;2700;"Papelillos Raw Artesanos King Size Slim";"papelillos king size slim raw";"https://astrogrowshop.cl/papelillos-classic-king-size-slim-50-ud-raw"
0.458;1;1.41;32771;29990;"Filtro Personal Pro II -Sploofy - AQUA";10741;2;21242;"Sploofy Cartridge de Repuesto";"filtro personal pro sploofy";"https://astrogrowshop.cl/filtro-personal-pro-ii-sploofy?variant=AQUA"
0.452;1;0.00;12560;32990;"Filtro De Reemplazo Blaze The Cactus Pack X3";10540;2;0;"Hemper Smoke Fiends Blaze The Cactus Filtro Personal";"filtro blaze cactus";"https://astrogrowshop.cl/filtro-de-reemplazo-blaze-the-cactus-pack-x3"
0.432;1;1.16;17935;74990;"Water Fenix Blue-Bonglab";10744;2;64800;"Bonglab Bong KE9 Water Fenix 46cm";"water fenix bonglab";"https://astrogrowshop.cl/water-fenix-blue-bonglab"
0.429;1;1.37;808;13690;"CIERRES DE LA TAPA PARA MIGHTY+/CRAFTY+ 3U-STORZ & BICKEL";11019;2;9990;"Storz & Bickel Llavero Capsule Caddy Concentrados";"mighty crafty storz bickel";"https://astrogrowshop.cl/cierres-de-la-tapa-para-mightycrafty-3u-storz-bickel"
0.422;1;1.24;12622;1990;"Papel Ultra Thin King Size Silver- Lion Rolling Circus";10707;3;1600;"Lion Rolling Circus Papelillos Celulosa Transparente 1 1/4";"papel lion rolling circus";"https://astrogrowshop.cl/papel-ultra-thin-king-size-silver-lion-rolling-circus"
0.414;1;1.58;12434;14990;"Juego De Anillo De Sellado Para Venty-Storz & Bickel";10647;2;9491;"Storz & Bickel Solid Valve Juego de Anillos en O";"juego storz bickel";"https://astrogrowshop.cl/juego-de-anillo-de-sellado-para-venty-storz-bickel"
0.409;1;1.13;12614;61990;"K30 -Bonglab";10344;3;54900;"Bonglab K30 Fresh 42cm";"k30 bonglab";"https://astrogrowshop.cl/k30-bonglab"
0.406;1;4.84;79508;349990;"Puffco Peak Sapphire - Vaporizador E-Rig";10712;2;72242;"Puffco Journey Bag Mochila para Peak";"puffco peak vaporizador";"https://astrogrowshop.cl/puffco-peak-sapphire-vaporizador-e-rig"
0.403;1;4.84;79509;349990;"Puffco Peak Zest - Vaporizador E-Rig";10712;2;72242;"Puffco Journey Bag Mochila para Peak";"puffco peak vaporizador";"https://astrogrowshop.cl/puffco-peak-zest-vaporizador-e-rig"
0.388;1;1.27;17984;62990;"Octopus Black-Bonglab";10408;3;49500;"BongLab Bong K99 Octopus 30cm";"octopus black bonglab";"https://astrogrowshop.cl/octopus-black-bonglab"
0.388;1;0.00;18027;109990;"Glycerin -Bonglab";10629;1;0;"Bonglab Pipa Glycerin Frosty Bowl Blue - 16cm";"glycerin bonglab";"https://astrogrowshop.cl/glycerin-bonglab"
0.385;1;1.96;12622;1990;"Papel Ultra Thin King Size Silver- Lion Rolling Circus";10620;3;3894;"Bandeja Lion Rolling Circus";"silver lion rolling circus";"https://astrogrowshop.cl/papel-ultra-thin-king-size-silver-lion-rolling-circus"
0.378;1;1.13;32774;61990;"K30 -Bonglab - Morado";10344;3;54900;"Bonglab K30 Fresh 42cm";"k30 bonglab";"https://astrogrowshop.cl/k30-bonglab?variant=Morado"
0.375;1;5.01;12607;4990;"Dosing Capsules Fenix Mini Plus Y Fenix Pro-Weecke (1 Unidad)";11001;2;24990;"Weecke Unidad de Enfriamiento Fenix Neo";"fenix weecke unidad";"https://astrogrowshop.cl/dosing-capsules-fenix-mini-plus-y-fenix-pro-weecke"
0.372;1;1.11;12158;8990;"MALLAS GRUESAS PARA VENTY/VEAZY/CRAFTY+/MIGHTY+ 6U-STORZ & BICKEL";11019;2;9990;"Storz & Bickel Llavero Capsule Caddy Concentrados";"crafty mighty storz bickel";"https://astrogrowshop.cl/mallas-gruesas-para-ventyveazycraftymighty-6u-storz-bickel"
0.369;1;1.33;18108;70990;"Bee Recycler-Calvo Glass";10192;3;53292;"Bong Calvo Big Bee´s Recycler 26cm";"bee recycler calvo glass";"https://astrogrowshop.cl/bee-recycler-calvo-glass"
0.357;1;1.18;808;13690;"CIERRES DE LA TAPA PARA MIGHTY+/CRAFTY+ 3U-STORZ & BICKEL";10852;2;16141;"Storz & Bickel Magazine con 8 Cápsulas Dosificadoras para Concentrados";"mighty crafty storz bickel";"https://astrogrowshop.cl/cierres-de-la-tapa-para-mightycrafty-3u-storz-bickel"
0.356;1;3.20;12199;590;"Papelillo Negro 7Cm Ocb";6571;2;1890;"Papelillos OCB Virgin 1 1/4 + Tips";"papelillo ocb";"https://astrogrowshop.cl/papelillo-negro-7cm-ocb"
0.341;1;1.13;32775;61990;"K30 -Bonglab - Verde azulado";10344;3;54900;"Bonglab K30 Fresh 42cm";"k30 bonglab";"https://astrogrowshop.cl/k30-bonglab?variant=Verde%20azulado"
0.335;1;1.40;18126;69990;"Solid Valve Camara Llenado Para Liquidos + Almohadillas-Storz & Bickel";10519;2;98272;"Storz & Bickel Easy Valve Starter Set";"valve storz bickel";"https://astrogrowshop.cl/solid-valve-camara-llenado-para-liquidos-almohadillas-storz-bickel"
0.333;1;1.73;808;13690;"CIERRES DE LA TAPA PARA MIGHTY+/CRAFTY+ 3U-STORZ & BICKEL";10602;2;23655;"Storz & Bickel Cargador para auto 12V Mighty";"mighty storz bickel";"https://astrogrowshop.cl/cierres-de-la-tapa-para-mightycrafty-3u-storz-bickel"
0.330;1;1.26;11932;71990;"Kraken Blue-Bonglab";10191;3;56992;"Bonglab Kraken KC47 37cm | Bong Recycler con 5 Percoladores HoneyComb";"kraken bonglab";"https://astrogrowshop.cl/kraken-blue-bonglab"
0.325;1;1.39;31366;24990;"Collector Con Candado 22Cm Smell Proof Camo-Dime Bags - Negro";10396;2;34822;"Dime Bags Estuche The Soldier Anti-Olor 15cm";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-22cm-smell-proof-dime-bags?variant=Negro"
0.325;1;0.00;31647;25990;"Estuche Pequeño -Ozeta - Rosa";10552;1;0;"OZeta Estuche Flat con Clave Grande Anti-Olor";"estuche ozeta";"https://astrogrowshop.cl/estuche-pequeno-ozeta?variant=Rosa"
0.325;1;1.39;31365;24990;"Collector Con Candado 22Cm Smell Proof Camo-Dime Bags - Verde";10396;2;34822;"Dime Bags Estuche The Soldier Anti-Olor 15cm";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-22cm-smell-proof-dime-bags?variant=Verde"
0.324;1;1.05;32791;1990;"ROLLED TIPS X25 - OCB";6571;2;1890;"Papelillos OCB Virgin 1 1/4 + Tips";"tips ocb";"https://astrogrowshop.cl/rolled-tips-x25-ocb"
0.323;1;1.12;31370;30990;"Collector Con Candado 30Cm Smell Proof Camo-Dime Bags - Verde";10396;2;34822;"Dime Bags Estuche The Soldier Anti-Olor 15cm";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-30cm-smell-proof-dime-bags?variant=Verde"
0.322;1;1.39;31367;24990;"Collector Con Candado 22Cm Smell Proof Camo-Dime Bags - Rojo";10396;2;34822;"Dime Bags Estuche The Soldier Anti-Olor 15cm";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-22cm-smell-proof-dime-bags?variant=Rojo"
0.322;1;4.02;12220;1490;"Bandeja Rolado Metalica 18X12Cm Raw";10617;3;5990;"Bandeja Metálica RAW Silver | PIRANHA";"bandeja metalica raw";"https://astrogrowshop.cl/bandeja-rolado-metalica-18x12cm-raw"
0.322;1;4.02;1143;1490;"Bandeja Rolado Metalica 18X12Cm Raw 2";10617;3;5990;"Bandeja Metálica RAW Silver | PIRANHA";"bandeja metalica raw";"https://astrogrowshop.cl/bandeja-rolado-metalica-18x12cm-raw-2"
0.321;1;1.03;31647;25990;"Estuche Pequeño -Ozeta - Rosa";10553;2;25200;"OZeta Estuche Flat con Clave Mediano Anti-Olor";"estuche ozeta";"https://astrogrowshop.cl/estuche-pequeno-ozeta?variant=Rosa"
0.321;1;1.12;77217;30990;"Collector Con Candado 30Cm Smell Proof Camo-Dime Bags - BLACK";10396;2;34822;"Dime Bags Estuche The Soldier Anti-Olor 15cm";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-30cm-smell-proof-dime-bags?variant=BLACK"
0.321;1;1.08;23601;22990;"Repuesto 1 Unidad-Sploofy";10741;2;21242;"Sploofy Cartridge de Repuesto";"repuesto sploofy";"https://astrogrowshop.cl/repuesto-1-unidad-sploofy"
0.320;1;1.12;31371;30990;"Collector Con Candado 30Cm Smell Proof Camo-Dime Bags - Rojo";10396;2;34822;"Dime Bags Estuche The Soldier Anti-Olor 15cm";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-30cm-smell-proof-dime-bags?variant=Rojo"
0.320;1;1.39;77215;24990;"Collector Con Candado 22Cm Smell Proof Camo-Dime Bags - RED";10396;2;34822;"Dime Bags Estuche The Soldier Anti-Olor 15cm";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-22cm-smell-proof-dime-bags?variant=RED"
0.318;1;1.12;77219;30990;"Collector Con Candado 30Cm Smell Proof Camo-Dime Bags - RED";10396;2;34822;"Dime Bags Estuche The Soldier Anti-Olor 15cm";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-30cm-smell-proof-dime-bags?variant=RED"
0.317;1;1.80;12158;8990;"MALLAS GRUESAS PARA VENTY/VEAZY/CRAFTY+/MIGHTY+ 6U-STORZ & BICKEL";10852;2;16141;"Storz & Bickel Magazine con 8 Cápsulas Dosificadoras para Concentrados";"crafty mighty storz bickel";"https://astrogrowshop.cl/mallas-gruesas-para-ventyveazycraftymighty-6u-storz-bickel"
0.314;1;14.07;12389;18990;"Tips Black 50 Ud-Raw";10186;3;1350;"Papelillo Raw Black Connoisseur 1 1/4 + Tips";"tips black raw";"https://astrogrowshop.cl/tips-black-50-ud-raw"
0.313;1;1.26;33137;124990;"Glycerin -Bonglab - GREEN AVALANCHE";10407;3;99000;"Bonglab Bong Glycerin Black Ice";"glycerin bonglab green";"https://astrogrowshop.cl/glycerin-bonglab?variant=GREEN%20AVALANCHE"
0.308;1;1.34;12199;590;"Papelillo Negro 7Cm Ocb";10355;2;790;"OCB Rice 1 1/4";"papelillo ocb";"https://astrogrowshop.cl/papelillo-negro-7cm-ocb"
0.305;1;0.00;33137;124990;"Glycerin -Bonglab - GREEN AVALANCHE";10629;1;0;"Bonglab Pipa Glycerin Frosty Bowl Blue - 16cm";"glycerin bonglab";"https://astrogrowshop.cl/glycerin-bonglab?variant=GREEN%20AVALANCHE"
0.301;1;0.00;33135;109990;"Glycerin -Bonglab - THICK PINK";10629;1;0;"Bonglab Pipa Glycerin Frosty Bowl Blue - 16cm";"glycerin bonglab";"https://astrogrowshop.cl/glycerin-bonglab?variant=THICK%20PINK"
0.298;1;2.21;12580;42990;"Rig Mad Face Orange-Calvo Glass";10223;2;19493;"Calvo Glass Bee Rig Lite 19cm";"rig calvo glass";"https://astrogrowshop.cl/rig-mad-face-orange-calvo-glass"
0.298;1;1.32;12551;12190;"EMPUJADOR PARA CÁPSULAS MONODOSIS-STORZ & BICKEL";10852;2;16141;"Storz & Bickel Magazine con 8 Cápsulas Dosificadoras para Concentrados";"capsulas storz bickel";"https://astrogrowshop.cl/empujador-para-capsulas-monodosis-storz-bickel"
0.297;1;7.36;18080;1290;"Kap Silicona -Pmg";5494;3;9500;"PMG Pipa Kazili 12cm";"silicona pmg";"https://astrogrowshop.cl/kap-silicona-pmg"
0.296;1;1.39;31366;24990;"Collector Con Candado 22Cm Smell Proof Camo-Dime Bags - Negro";10624;2;34822;"Bolso Anti Olor Dime Bags The Goodfella con Candado 25cm | PIRANHA";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-22cm-smell-proof-dime-bags?variant=Negro"
0.296;1;1.39;31365;24990;"Collector Con Candado 22Cm Smell Proof Camo-Dime Bags - Verde";10624;2;34822;"Bolso Anti Olor Dime Bags The Goodfella con Candado 25cm | PIRANHA";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-22cm-smell-proof-dime-bags?variant=Verde"
0.295;1;4.02;12172;1490;"Bandeja Rolado Metalica 18X12Cm Raw Girl";10617;3;5990;"Bandeja Metálica RAW Silver | PIRANHA";"bandeja metalica raw";"https://astrogrowshop.cl/bandeja-rolado-metalica-18x12cm-raw-girl"
0.294;1;1.12;31370;30990;"Collector Con Candado 30Cm Smell Proof Camo-Dime Bags - Verde";10624;2;34822;"Bolso Anti Olor Dime Bags The Goodfella con Candado 25cm | PIRANHA";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-30cm-smell-proof-dime-bags?variant=Verde"
0.293;1;1.39;31367;24990;"Collector Con Candado 22Cm Smell Proof Camo-Dime Bags - Rojo";10624;2;34822;"Bolso Anti Olor Dime Bags The Goodfella con Candado 25cm | PIRANHA";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-22cm-smell-proof-dime-bags?variant=Rojo"
0.293;1;8.05;12220;1490;"Bandeja Rolado Metalica 18X12Cm Raw";5966;2;11990;"Set Cajita Metálica RAW Starter Box 1 1/4 | PIRANHA";"metalica raw";"https://astrogrowshop.cl/bandeja-rolado-metalica-18x12cm-raw"
0.293;1;8.05;1143;1490;"Bandeja Rolado Metalica 18X12Cm Raw 2";5966;2;11990;"Set Cajita Metálica RAW Starter Box 1 1/4 | PIRANHA";"metalica raw";"https://astrogrowshop.cl/bandeja-rolado-metalica-18x12cm-raw-2"
0.293;1;1.36;18168;6990;"Almohadillas Para Liquidos -Storz & Bickel";10647;2;9491;"Storz & Bickel Solid Valve Juego de Anillos en O";"storz bickel";"https://astrogrowshop.cl/almohadillas-para-liquidos-storz-bickel"
0.292;1;1.12;77217;30990;"Collector Con Candado 30Cm Smell Proof Camo-Dime Bags - BLACK";10624;2;34822;"Bolso Anti Olor Dime Bags The Goodfella con Candado 25cm | PIRANHA";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-30cm-smell-proof-dime-bags?variant=BLACK"
0.292;1;1.12;31371;30990;"Collector Con Candado 30Cm Smell Proof Camo-Dime Bags - Rojo";10624;2;34822;"Bolso Anti Olor Dime Bags The Goodfella con Candado 25cm | PIRANHA";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-30cm-smell-proof-dime-bags?variant=Rojo"
0.292;1;4.01;12607;4990;"Dosing Capsules Fenix Mini Plus Y Fenix Pro-Weecke (1 Unidad)";11000;2;19990;"Weecke Camara de Enfriamiento Fenix Pro";"fenix pro weecke";"https://astrogrowshop.cl/dosing-capsules-fenix-mini-plus-y-fenix-pro-weecke"
0.292;1;1.39;77215;24990;"Collector Con Candado 22Cm Smell Proof Camo-Dime Bags - RED";10624;2;34822;"Bolso Anti Olor Dime Bags The Goodfella con Candado 25cm | PIRANHA";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-22cm-smell-proof-dime-bags?variant=RED"
0.290;1;1.12;77219;30990;"Collector Con Candado 30Cm Smell Proof Camo-Dime Bags - RED";10624;2;34822;"Bolso Anti Olor Dime Bags The Goodfella con Candado 25cm | PIRANHA";"candado dime bags";"https://astrogrowshop.cl/collector-con-candado-30cm-smell-proof-dime-bags?variant=RED"
0.287;1;1.49;12580;42990;"Rig Mad Face Orange-Calvo Glass";10380;2;28800;"Calvo Glass Poison Rig Lite 19cm";"rig calvo glass";"https://astrogrowshop.cl/rig-mad-face-orange-calvo-glass"
0.285;1;2.63;12158;8990;"MALLAS GRUESAS PARA VENTY/VEAZY/CRAFTY+/MIGHTY+ 6U-STORZ & BICKEL";10602;2;23655;"Storz & Bickel Cargador para auto 12V Mighty";"mighty storz bickel";"https://astrogrowshop.cl/mallas-gruesas-para-ventyveazycraftymighty-6u-storz-bickel"
0.283;1;4.22;12199;590;"Papelillo Negro 7Cm Ocb";10369;2;2490;"OCB Roll Kit Virgin King Size";"papelillo ocb";"https://astrogrowshop.cl/papelillo-negro-7cm-ocb"
0.283;1;2.74;12633;690;"Tips OCB Virgen Cartón prepicado";6571;2;1890;"Papelillos OCB Virgin 1 1/4 + Tips";"tips ocb";"https://astrogrowshop.cl/tips-ocb-virgin-und-ocb"
0.282;1;21.07;2592;199990;"Volcano Hybrid Starter Set-Storz & Bickel";10647;2;9491;"Storz & Bickel Solid Valve Juego de Anillos en O";"storz bickel";"https://astrogrowshop.cl/volcano-hybrid-starter-set-storz-bickel"
0.280;1;1.85;12504;35990;"Lemon Drop Micro Rig Yellow-Calvo Glass";10223;2;19493;"Calvo Glass Bee Rig Lite 19cm";"rig calvo glass";"https://astrogrowshop.cl/lemon-drop-micro-rig-yellow-calvo-glass"
0.280;1;1.38;12633;690;"Tips OCB Virgen Cartón prepicado";5720;3;500;"Filtro de cartón OCB Virgin sin contaminantes";"ocb carton";"https://astrogrowshop.cl/tips-ocb-virgin-und-ocb"
0.279;1;1.77;12580;42990;"Rig Mad Face Orange-Calvo Glass";10409;2;24300;"Calvo Glass Double Skull Rig";"rig calvo glass";"https://astrogrowshop.cl/rig-mad-face-orange-calvo-glass"
0.279;1;1.36;736;6990;"Bolsa Volcano 3 Metros-Storz & Bickel";10647;2;9491;"Storz & Bickel Solid Valve Juego de Anillos en O";"storz bickel";"https://astrogrowshop.cl/bolsa-volcano-3-metros-storz-bickel"
0.278;1;14.06;18168;6990;"Almohadillas Para Liquidos -Storz & Bickel";10519;2;98272;"Storz & Bickel Easy Valve Starter Set";"storz bickel";"https://astrogrowshop.cl/almohadillas-para-liquidos-storz-bickel"
0.278;1;7.36;33213;1290;"Kap Silicona -Pmg - Verde";5494;3;9500;"PMG Pipa Kazili 12cm";"silicona pmg";"https://astrogrowshop.cl/kap-silicona-pmg?variant=Verde"
0.277;1;7.36;33210;1290;"Kap Silicona -Pmg - Azul";5494;3;9500;"PMG Pipa Kazili 12cm";"silicona pmg";"https://astrogrowshop.cl/kap-silicona-pmg?variant=Azul"
0.277;1;7.36;79301;1290;"Kap Silicona -Pmg - azul";5494;3;9500;"PMG Pipa Kazili 12cm";"silicona pmg";"https://astrogrowshop.cl/kap-silicona-pmg?variant=azul"
0.274;1;7.36;33212;1290;"Kap Silicona -Pmg - Rojo";5494;3;9500;"PMG Pipa Kazili 12cm";"silicona pmg";"https://astrogrowshop.cl/kap-silicona-pmg?variant=Rojo"
0.273;1;0.00;17948;16990;"Case Ceramic -Galaxy";10739;2;0;"Galaxy Case Contenedor Porta Joint";"case galaxy";"https://astrogrowshop.cl/case-ceramic-galaxy"
0.271;1;7.36;33214;1290;"Kap Silicona -Pmg - Blanco";5494;3;9500;"PMG Pipa Kazili 12cm";"silicona pmg";"https://astrogrowshop.cl/kap-silicona-pmg?variant=Blanco"
0.270;1;7.36;33209;1290;"Kap Silicona -Pmg - Amarillo";5494;3;9500;"PMG Pipa Kazili 12cm";"silicona pmg";"https://astrogrowshop.cl/kap-silicona-pmg?variant=Amarillo"
0.270;1;1.25;12504;35990;"Lemon Drop Micro Rig Yellow-Calvo Glass";10380;2;28800;"Calvo Glass Poison Rig Lite 19cm";"rig calvo glass";"https://astrogrowshop.cl/lemon-drop-micro-rig-yellow-calvo-glass"
0.268;1;7.36;33211;1290;"Kap Silicona -Pmg - Naranjo";5494;3;9500;"PMG Pipa Kazili 12cm";"silicona pmg";"https://astrogrowshop.cl/kap-silicona-pmg?variant=Naranjo"
0.265;1;14.06;736;6990;"Bolsa Volcano 3 Metros-Storz & Bickel";10519;2;98272;"Storz & Bickel Easy Valve Starter Set";"storz bickel";"https://astrogrowshop.cl/bolsa-volcano-3-metros-storz-bickel"
0.264;1;1.28;12551;12190;"EMPUJADOR PARA CÁPSULAS MONODOSIS-STORZ & BICKEL";10647;2;9491;"Storz & Bickel Solid Valve Juego de Anillos en O";"storz bickel";"https://astrogrowshop.cl/empujador-para-capsulas-monodosis-storz-bickel"
0.264;1;2.68;12220;1490;"Bandeja Rolado Metalica 18X12Cm Raw";11017;2;3990;"RAW Llavero Bandeja Miniatura";"bandeja raw";"https://astrogrowshop.cl/bandeja-rolado-metalica-18x12cm-raw"
0.264;1;2.68;1143;1490;"Bandeja Rolado Metalica 18X12Cm Raw 2";11017;2;3990;"RAW Llavero Bandeja Miniatura";"bandeja raw";"https://astrogrowshop.cl/bandeja-rolado-metalica-18x12cm-raw-2"
0.264;1;0.00;11932;71990;"Kraken Blue-Bonglab";10629;1;0;"Bonglab Pipa Glycerin Frosty Bowl Blue - 16cm";"blue bonglab";"https://astrogrowshop.cl/kraken-blue-bonglab"
0.264;1;6.19;806;99990;"Capsulas Monodosis 40 Unidades Con Tampon-Storz & Bickel";10852;2;16141;"Storz & Bickel Magazine con 8 Cápsulas Dosificadoras para Concentrados";"capsulas storz bickel";"https://astrogrowshop.cl/capsulas-monodosis-40-unidades-con-tampon-storz-bickel"
0.263;1;1.48;12504;35990;"Lemon Drop Micro Rig Yellow-Calvo Glass";10409;2;24300;"Calvo Glass Double Skull Rig";"rig calvo glass";"https://astrogrowshop.cl/lemon-drop-micro-rig-yellow-calvo-glass"
0.261;1;8.05;12172;1490;"Bandeja Rolado Metalica 18X12Cm Raw Girl";5966;2;11990;"Set Cajita Metálica RAW Starter Box 1 1/4 | PIRANHA";"metalica raw";"https://astrogrowshop.cl/bandeja-rolado-metalica-18x12cm-raw-girl"
0.257;1;2.91;17736;33990;"Pack Bong Bonglab Classic Ice KS11";10407;3;99000;"Bonglab Bong Glycerin Black Ice";"bong bonglab ice";"https://astrogrowshop.cl/pack-bong-bonglab-classic-ice-ks11"
0.256;1;7.61;31831;549990;"New Peak Pro (Color a elección)-Puffco - Dessert";10712;2;72242;"Puffco Journey Bag Mochila para Peak";"peak puffco";"https://astrogrowshop.cl/new-peak-pro-pearl-puffco?variant=Dessert"
0.256;1;0.00;32944;16990;"Case Ceramic -Galaxy - Morado";10739;2;0;"Galaxy Case Contenedor Porta Joint";"case galaxy";"https://astrogrowshop.cl/case-ceramic-galaxy?variant=Morado"
0.256;1;9.99;12208;18990;"Tips Perfecto Para Conos 24Ud-Raw";10185;3;1900;"RAW Conos Pre-enrolados King Size + Tips";"tips conos raw";"https://astrogrowshop.cl/tips-perfecto-para-conos-24ud-raw"
