sim,category,brandKeyA,brandKeyB,idA,storeA,priceA,titleA,imgA,idB,storeB,priceB,titleB,imgB,priceRatio
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31399,"Astro Growshop",4990,"Quemador Hembra 14Mm -Bonglab - Negro","https://cdnx.jumpseller.com/astrogrowshop/image/70329097/imagen_1_26371.webp?1764692049",33967,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Rosado","https://cdnx.jumpseller.com/fumetas-store/image/26643498/quemador-hembra-14mm-bonglab_PINK.jpg?1661575751",1.40
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31399,"Astro Growshop",4990,"Quemador Hembra 14Mm -Bonglab - Negro","https://cdnx.jumpseller.com/astrogrowshop/image/70329097/imagen_1_26371.webp?1764692049",33968,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Morado","https://cdnx.jumpseller.com/fumetas-store/image/26643499/quemador-hembra-14mm-bonglab_PURPLE.jpg?1661575751",1.40
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31399,"Astro Growshop",4990,"Quemador Hembra 14Mm -Bonglab - Negro","https://cdnx.jumpseller.com/astrogrowshop/image/70329097/imagen_1_26371.webp?1764692049",33969,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Verde","https://cdnx.jumpseller.com/fumetas-store/image/26643497/quemador-hembra-14mm-bonglab.jpg?1661575751",1.40
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31399,"Astro Growshop",4990,"Quemador Hembra 14Mm -Bonglab - Negro","https://cdnx.jumpseller.com/astrogrowshop/image/70329097/imagen_1_26371.webp?1764692049",34052,"Fumetas",4990,"Bonglab Quemador Hembra 14mm - Ambar","https://cdnx.jumpseller.com/fumetas-store/image/21810208/BongLab-Quemador-Hembra-14mm-Ambar.jpg?1658339453",1.00
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31399,"Astro Growshop",4990,"Quemador Hembra 14Mm -Bonglab - Negro","https://cdnx.jumpseller.com/astrogrowshop/image/70329097/imagen_1_26371.webp?1764692049",34053,"Fumetas",4990,"Bonglab Quemador Hembra 14mm - Verde","https://cdnx.jumpseller.com/fumetas-store/image/21810207/BongLab-Quemador-Hembra-14mm-Green.jpg?1658339453",1.00
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31401,"Astro Growshop",4990,"Quemador Hembra 14Mm -Bonglab - Morado","https://cdnx.jumpseller.com/astrogrowshop/image/74869488/imagen_1_26372.webp?1773937973",33966,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Negro","https://cdnx.jumpseller.com/fumetas-store/image/26643500/quemador-hembra-14mm-bonglab_NEGRO.jpg?1661575751",1.40
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31401,"Astro Growshop",4990,"Quemador Hembra 14Mm -Bonglab - Morado","https://cdnx.jumpseller.com/astrogrowshop/image/74869488/imagen_1_26372.webp?1773937973",33967,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Rosado","https://cdnx.jumpseller.com/fumetas-store/image/26643498/quemador-hembra-14mm-bonglab_PINK.jpg?1661575751",1.40
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31401,"Astro Growshop",4990,"Quemador Hembra 14Mm -Bonglab - Morado","https://cdnx.jumpseller.com/astrogrowshop/image/74869488/imagen_1_26372.webp?1773937973",33969,"Fumetas",6990,"Bonglab Quemador - Hembra 14mm 2.0 - Verde","https://cdnx.jumpseller.com/fumetas-store/image/26643497/quemador-hembra-14mm-bonglab.jpg?1661575751",1.40
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31401,"Astro Growshop",4990,"Quemador Hembra 14Mm -Bonglab - Morado","https://cdnx.jumpseller.com/astrogrowshop/image/74869488/imagen_1_26372.webp?1773937973",34052,"Fumetas",4990,"Bonglab Quemador Hembra 14mm - Ambar","https://cdnx.jumpseller.com/fumetas-store/image/21810208/BongLab-Quemador-Hembra-14mm-Ambar.jpg?1658339453",1.00
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31401,"Astro Growshop",4990,"Quemador Hembra 14Mm -Bonglab - Morado","https://cdnx.jumpseller.com/astrogrowshop/image/74869488/imagen_1_26372.webp?1773937973",34053,"Fumetas",4990,"Bonglab Quemador Hembra 14mm - Verde","https://cdnx.jumpseller.com/fumetas-store/image/21810207/BongLab-Quemador-Hembra-14mm-Green.jpg?1658339453",1.00
