offerId;variante;conStock;precio;productIds;slugs;tiendas;tipo;arreglaFalsoSinStock;skuYaEnDestino;titulo;url
32634;TRIPLE MANGO ICE;no;7990;10810|10825|10808|10807|10827|10828|10824|10809|10806|10826;oxbar/mini-2200-strawberry-ice-lemon|oxbar/mini-2200-miami-mint|oxbar/mini-2200-juicy-watermelon-ice|oxbar/mini-2200-apple-grape|oxbar/mini-2200-mango-ice-cream|oxbar/mini-2200-blue-razz-lemonade|oxbar/mini-2200-blue-razz-ice|oxbar/mini-2200-peach-watermelon-ice|oxbar/mini-2200-grape-ice|oxbar/mini-2200-triple-mango-ice;4|3|3|3|2|2|3|3|3|2;WILDCARD-necesita-juicio;no;si-huerfana-mas-vieja-que-of91773;Vaporizador Mini 2200 -Oxbar - TRIPLE MANGO ICE;https://astrogrowshop.cl/vaporizador-mini-2200-oxbar?variant=TRIPLE%20MANGO%20ICE
76840;PINK;si;1990;6010;calvo/hitter;3;unico-destino;no;no;Hitter Signature- Calvo Glass - PINK;https://astrogrowshop.cl/hitter-signature-calvo-glass?variant=PINK
76839;BLACK;si;1990;6010;calvo/hitter;3;unico-destino;no;si-huerfana-mas-vieja-que-of9052;Hitter Signature- Calvo Glass - BLACK;https://astrogrowshop.cl/hitter-signature-calvo-glass?variant=BLACK
31910;Negro;no;1990;5965;raw/case-1-1-4;4;unico-destino;no;si-huerfana-mas-vieja-que-of2646;PORTA PAPELILLOS METALICOS 1 1/4- RAW - Negro;https://astrogrowshop.cl/porta-papelillos-metalicos-1-14-raw?variant=Negro
31911;NATURAL;no;1490;5965;raw/case-1-1-4;4;unico-destino;no;no;PORTA PAPELILLOS METALICOS 1 1/4- RAW - NATURAL;https://astrogrowshop.cl/porta-papelillos-metalicos-1-14-raw?variant=NATURAL
31624;Negro;si;20990;5773;bonglab/classic-ice;4;unico-destino;no;no;Classic Ice 26Cm-Bonglab - Negro;https://astrogrowshop.cl/classic-ice-bonglab?variant=Negro
31621;AMBAR;si;20990;5773;bonglab/classic-ice;4;unico-destino;no;si-huerfana-mas-vieja-que-of80;Classic Ice 26Cm-Bonglab - AMBAR;https://astrogrowshop.cl/classic-ice-bonglab?variant=AMBAR
31625;Rosa;si;20990;5773;bonglab/classic-ice;4;unico-destino;no;no;Classic Ice 26Cm-Bonglab - Rosa;https://astrogrowshop.cl/classic-ice-bonglab?variant=Rosa
31623;verde;si;20990;5773;bonglab/classic-ice;4;unico-destino;no;no;Classic Ice 26Cm-Bonglab - verde;https://astrogrowshop.cl/classic-ice-bonglab?variant=verde
31622;azul;no;20990;5773;bonglab/classic-ice;4;unico-destino;no;no;Classic Ice 26Cm-Bonglab - azul;https://astrogrowshop.cl/classic-ice-bonglab?variant=azul
31656;Verde azulado;no;74990;5774;bonglab/heavy-trash;3;unico-destino;no;no;Heavy Trash -Bonglab - Verde azulado;https://astrogrowshop.cl/heavy-trash-bonglab?variant=Verde%20azulado
31658;Negro Humo;si;74990;5774;bonglab/heavy-trash;3;unico-destino;no;no;Heavy Trash -Bonglab - Negro Humo;https://astrogrowshop.cl/heavy-trash-bonglab?variant=Negro%20Humo
31671;verde;si;20990;5777;bonglab/little-buchner;4;unico-destino;no;no;Little Buchner-Bonglab - verde;https://astrogrowshop.cl/little-buchner-bonglab?variant=verde
31672;Rosa;si;20990;5777;bonglab/little-buchner;4;unico-destino;no;no;Little Buchner-Bonglab - Rosa;https://astrogrowshop.cl/little-buchner-bonglab?variant=Rosa
31673;Ámbar;si;20990;5777;bonglab/little-buchner;4;unico-destino;no;no;Little Buchner-Bonglab - Ámbar;https://astrogrowshop.cl/little-buchner-bonglab?variant=%C3%81mbar
31669;Negro;si;20990;5777;bonglab/little-buchner;4;unico-destino;no;si-huerfana-mas-vieja-que-of74;Little Buchner-Bonglab - Negro;https://astrogrowshop.cl/little-buchner-bonglab?variant=Negro
31670;azul;si;20990;5777;bonglab/little-buchner;4;unico-destino;no;no;Little Buchner-Bonglab - azul;https://astrogrowshop.cl/little-buchner-bonglab?variant=azul
32375;COSMIC PURPLE;no;15990;10531;calvo/bateria-led-cartridge-510;2;unico-destino;no;si-huerfana-mas-vieja-que-of12412;Bateria 510 Led 400Mah -Calvo Glass - COSMIC PURPLE;https://astrogrowshop.cl/bateria-510-led-400mah-calvo-glass?variant=COSMIC%20PURPLE
32378;RED BLACK;no;15990;10531;calvo/bateria-led-cartridge-510;2;unico-destino;no;no;Bateria 510 Led 400Mah -Calvo Glass - RED BLACK;https://astrogrowshop.cl/bateria-510-led-400mah-calvo-glass?variant=RED%20BLACK
31421;CLEAR;no;5990;10256;bonglab/bowl-perlas-14mm;2;unico-destino;no;no;Quemador Perlas Macho 14Mm - Bonglab - CLEAR;https://astrogrowshop.cl/quemador-perlas-14mm-bonglab?variant=CLEAR
31415;Azul oscuro;no;5990;10256;bonglab/bowl-perlas-14mm;2;unico-destino;no;no;Quemador Perlas Macho 14Mm - Bonglab - Azul oscuro;https://astrogrowshop.cl/quemador-perlas-14mm-bonglab?variant=Azul%20oscuro
31416;GOLDEN;no;5990;10256;bonglab/bowl-perlas-14mm;2;unico-destino;no;no;Quemador Perlas Macho 14Mm - Bonglab - GOLDEN;https://astrogrowshop.cl/quemador-perlas-14mm-bonglab?variant=GOLDEN
31433;verde;si;51990;5520;bonglab/bongbastic;4;unico-destino;no;si-huerfana-mas-vieja-que-of189;Bongbastic -Bonglab - verde;https://astrogrowshop.cl/bongbastic-k276-bonglab?variant=verde
31435;Negro;si;51990;5520;bonglab/bongbastic;4;unico-destino;no;no;Bongbastic -Bonglab - Negro;https://astrogrowshop.cl/bongbastic-k276-bonglab?variant=Negro
31434;azul;si;51990;5520;bonglab/bongbastic;4;unico-destino;no;no;Bongbastic -Bonglab - azul;https://astrogrowshop.cl/bongbastic-k276-bonglab?variant=azul
31436;Esmeralda;no;51990;5520;bonglab/bongbastic;4;unico-destino;no;no;Bongbastic -Bonglab - Esmeralda;https://astrogrowshop.cl/bongbastic-k276-bonglab?variant=Esmeralda
31437;Verde azulado;no;51990;5520;bonglab/bongbastic;4;unico-destino;no;no;Bongbastic -Bonglab - Verde azulado;https://astrogrowshop.cl/bongbastic-k276-bonglab?variant=Verde%20azulado
31848;GEMSTONED BLUERPLE;no;71990;10312;puffco/hot-knife;4;unico-destino;no;no;The Hot Knife -Puffco - GEMSTONED BLUERPLE;https://astrogrowshop.cl/the-hot-knife-puffco?variant=GEMSTONED%20BLUERPLE
31849;GEMSTONED GREAL;no;71990;10312;puffco/hot-knife;4;unico-destino;no;no;The Hot Knife -Puffco - GEMSTONED GREAL;https://astrogrowshop.cl/the-hot-knife-puffco?variant=GEMSTONED%20GREAL
31850;GEMSTONED RING;no;71990;10312;puffco/hot-knife;4;unico-destino;no;no;The Hot Knife -Puffco - GEMSTONED RING;https://astrogrowshop.cl/the-hot-knife-puffco?variant=GEMSTONED%20RING
31851;HORIZON RED;no;71990;10312;puffco/hot-knife;4;unico-destino;no;no;The Hot Knife -Puffco - HORIZON RED;https://astrogrowshop.cl/the-hot-knife-puffco?variant=HORIZON%20RED
31852;ONYX;no;80990;10312;puffco/hot-knife;4;unico-destino;no;no;The Hot Knife -Puffco - ONYX;https://astrogrowshop.cl/the-hot-knife-puffco?variant=ONYX
31854;HORIZON ORANGE;no;71990;10312;puffco/hot-knife;4;unico-destino;no;no;The Hot Knife -Puffco - HORIZON ORANGE;https://astrogrowshop.cl/the-hot-knife-puffco?variant=HORIZON%20ORANGE
31847;DAYBREAK LIMITED;no;71990;10312;puffco/hot-knife;4;unico-destino;no;si-huerfana-mas-vieja-que-of11948;The Hot Knife -Puffco - DAYBREAK LIMITED;https://astrogrowshop.cl/the-hot-knife-puffco?variant=DAYBREAK%20LIMITED
31853;PEARL;no;84990;10312;puffco/hot-knife;4;unico-destino;no;no;The Hot Knife -Puffco - PEARL;https://astrogrowshop.cl/the-hot-knife-puffco?variant=PEARL
31772;PROXY;no;349990;10443|10662;puffco/proxy|puffco/proxy-storm;2|2;WILDCARD-necesita-juicio;no;si-huerfana-mas-vieja-que-of91156;Vaporizador Proxy -Puffco - PROXY;https://astrogrowshop.cl/vaporizador-proxy-puffco-1?variant=PROXY
31771;STORM;no;399990;10443|10662;puffco/proxy|puffco/proxy-storm;2|2;WILDCARD-necesita-juicio;no;si-huerfana-mas-vieja-que-of91155;Vaporizador Proxy -Puffco - STORM;https://astrogrowshop.cl/vaporizador-proxy-puffco-1?variant=STORM
31769;DESSERT;no;293990;10443|10662;puffco/proxy|puffco/proxy-storm;2|2;WILDCARD-necesita-juicio;no;no;Vaporizador Proxy -Puffco - DESSERT;https://astrogrowshop.cl/vaporizador-proxy-puffco-1?variant=DESSERT
31770;FLOURINSH;no;293990;10443|10662;puffco/proxy|puffco/proxy-storm;2|2;WILDCARD-necesita-juicio;no;no;Vaporizador Proxy -Puffco - FLOURINSH;https://astrogrowshop.cl/vaporizador-proxy-puffco-1?variant=FLOURINSH
31768;BLOOM;no;349990;10443|10662;puffco/proxy|puffco/proxy-storm;2|2;WILDCARD-necesita-juicio;no;si-huerfana-mas-vieja-que-of18055;Vaporizador Proxy -Puffco - BLOOM;https://astrogrowshop.cl/vaporizador-proxy-puffco-1?variant=BLOOM
91153;Dessert;no;293990;10443|10662;puffco/proxy|puffco/proxy-storm;2|2;WILDCARD-necesita-juicio;no;no;Vaporizador Proxy -Puffco - Dessert;https://astrogrowshop.cl/vaporizador-proxy-puffco-1?variant=Dessert
31006;OCEAN;si;30990;5502;galaxy/new-pro-model;4;unico-destino;no;no;Moledor New Pro Model Grinder V2.0-Galaxy - OCEAN;https://astrogrowshop.cl/new-pro-model-grinder-v20-galaxy?variant=OCEAN
30998;SHADOW;si;30990;5502;galaxy/new-pro-model;4;unico-destino;no;si-huerfana-mas-vieja-que-of1139;Moledor New Pro Model Grinder V2.0-Galaxy - SHADOW;https://astrogrowshop.cl/new-pro-model-grinder-v20-galaxy?variant=SHADOW
31000;Oro rosa;si;30990;5502;galaxy/new-pro-model;4;unico-destino;no;no;Moledor New Pro Model Grinder V2.0-Galaxy - Oro rosa;https://astrogrowshop.cl/new-pro-model-grinder-v20-galaxy?variant=Oro%20rosa
31001;FIRE;si;30990;5502;galaxy/new-pro-model;4;unico-destino;no;no;Moledor New Pro Model Grinder V2.0-Galaxy - FIRE;https://astrogrowshop.cl/new-pro-model-grinder-v20-galaxy?variant=FIRE
31002;LAVANDER;no;29990;5502;galaxy/new-pro-model;4;unico-destino;no;no;Moledor New Pro Model Grinder V2.0-Galaxy - LAVANDER;https://astrogrowshop.cl/new-pro-model-grinder-v20-galaxy?variant=LAVANDER
31003;LEAF;si;30990;5502;galaxy/new-pro-model;4;unico-destino;no;no;Moledor New Pro Model Grinder V2.0-Galaxy - LEAF;https://astrogrowshop.cl/new-pro-model-grinder-v20-galaxy?variant=LEAF
31004;STEEL;si;30990;5502;galaxy/new-pro-model;4;unico-destino;no;no;Moledor New Pro Model Grinder V2.0-Galaxy - STEEL;https://astrogrowshop.cl/new-pro-model-grinder-v20-galaxy?variant=STEEL
31005;Dorado;si;30990;5502;galaxy/new-pro-model;4;unico-destino;no;no;Moledor New Pro Model Grinder V2.0-Galaxy - Dorado;https://astrogrowshop.cl/new-pro-model-grinder-v20-galaxy?variant=Dorado
31008;Morado;no;30990;5502;galaxy/new-pro-model;4;unico-destino;no;no;Moledor New Pro Model Grinder V2.0-Galaxy - Morado;https://astrogrowshop.cl/new-pro-model-grinder-v20-galaxy?variant=Morado
30999;Plata;no;30990;5502;galaxy/new-pro-model;4;unico-destino;no;no;Moledor New Pro Model Grinder V2.0-Galaxy - Plata;https://astrogrowshop.cl/new-pro-model-grinder-v20-galaxy?variant=Plata
31007;CANDY;si;30990;5502;galaxy/new-pro-model;4;unico-destino;no;no;Moledor New Pro Model Grinder V2.0-Galaxy - CANDY;https://astrogrowshop.cl/new-pro-model-grinder-v20-galaxy?variant=CANDY
31178;Oro rosa;si;15990;5512;galaxy/aluminio-38mm;2;unico-destino;no;no;Moledor 38MM-Galaxy - Oro rosa;https://astrogrowshop.cl/moledor-38mm-galaxy?variant=Oro%20rosa
31171;Negro;si;15990;5512;galaxy/aluminio-38mm;2;unico-destino;no;si-huerfana-mas-vieja-que-of4419;Moledor 38MM-Galaxy - Negro;https://astrogrowshop.cl/moledor-38mm-galaxy?variant=Negro
31172;azul;no;15990;5512;galaxy/aluminio-38mm;2;unico-destino;no;no;Moledor 38MM-Galaxy - azul;https://astrogrowshop.cl/moledor-38mm-galaxy?variant=azul
31174;Dorado;si;15990;5512;galaxy/aluminio-38mm;2;unico-destino;no;no;Moledor 38MM-Galaxy - Dorado;https://astrogrowshop.cl/moledor-38mm-galaxy?variant=Dorado
31173;verde;si;15990;5512;galaxy/aluminio-38mm;2;unico-destino;no;no;Moledor 38MM-Galaxy - verde;https://astrogrowshop.cl/moledor-38mm-galaxy?variant=verde
31175;Rosa;no;15990;5512;galaxy/aluminio-38mm;2;unico-destino;no;no;Moledor 38MM-Galaxy - Rosa;https://astrogrowshop.cl/moledor-38mm-galaxy?variant=Rosa
31176;Morado;si;15990;5512;galaxy/aluminio-38mm;2;unico-destino;no;no;Moledor 38MM-Galaxy - Morado;https://astrogrowshop.cl/moledor-38mm-galaxy?variant=Morado
31177;Rojo;no;15990;5512;galaxy/aluminio-38mm;2;unico-destino;no;no;Moledor 38MM-Galaxy - Rojo;https://astrogrowshop.cl/moledor-38mm-galaxy?variant=Rojo
31179;Plata;si;15990;5512;galaxy/aluminio-38mm;2;unico-destino;no;no;Moledor 38MM-Galaxy - Plata;https://astrogrowshop.cl/moledor-38mm-galaxy?variant=Plata
31182;verde;no;18990;5507;galaxy/aluminio-55mm;2;unico-destino;no;no;Moledor 55MM-Galaxy - verde;https://astrogrowshop.cl/moledor-55mm-galaxy?variant=verde
31185;Morado;si;18990;5507;galaxy/aluminio-55mm;2;unico-destino;no;no;Moledor 55MM-Galaxy - Morado;https://astrogrowshop.cl/moledor-55mm-galaxy?variant=Morado
31186;Rojo;si;18990;5507;galaxy/aluminio-55mm;2;unico-destino;no;no;Moledor 55MM-Galaxy - Rojo;https://astrogrowshop.cl/moledor-55mm-galaxy?variant=Rojo
31180;Negro;si;18990;5507;galaxy/aluminio-55mm;2;unico-destino;no;si-huerfana-mas-vieja-que-of4420;Moledor 55MM-Galaxy - Negro;https://astrogrowshop.cl/moledor-55mm-galaxy?variant=Negro
31181;azul;si;18990;5507;galaxy/aluminio-55mm;2;unico-destino;no;no;Moledor 55MM-Galaxy - azul;https://astrogrowshop.cl/moledor-55mm-galaxy?variant=azul
31183;Dorado;si;18990;5507;galaxy/aluminio-55mm;2;unico-destino;no;no;Moledor 55MM-Galaxy - Dorado;https://astrogrowshop.cl/moledor-55mm-galaxy?variant=Dorado
31184;Rosa;si;18990;5507;galaxy/aluminio-55mm;2;unico-destino;no;no;Moledor 55MM-Galaxy - Rosa;https://astrogrowshop.cl/moledor-55mm-galaxy?variant=Rosa
31187;Oro rosa;si;18990;5507;galaxy/aluminio-55mm;2;unico-destino;no;no;Moledor 55MM-Galaxy - Oro rosa;https://astrogrowshop.cl/moledor-55mm-galaxy?variant=Oro%20rosa
31188;Plata;no;18990;5507;galaxy/aluminio-55mm;2;unico-destino;no;no;Moledor 55MM-Galaxy - Plata;https://astrogrowshop.cl/moledor-55mm-galaxy?variant=Plata
33065;azul;no;32990;10493;yocan/dirk-hot-knife;2;unico-destino;no;si-huerfana-mas-vieja-que-of18008;HOT KNIFE EXTRACTOS DIRK YOCAN - azul;https://astrogrowshop.cl/vaporizador-dirk-yocan?variant=azul
33066;verde;si;32990;10493;yocan/dirk-hot-knife;2;unico-destino;no;no;HOT KNIFE EXTRACTOS DIRK YOCAN - verde;https://astrogrowshop.cl/vaporizador-dirk-yocan?variant=verde
33067;IVORY;no;32990;10493;yocan/dirk-hot-knife;2;unico-destino;no;no;HOT KNIFE EXTRACTOS DIRK YOCAN - IVORY;https://astrogrowshop.cl/vaporizador-dirk-yocan?variant=IVORY
33068;CARMINE;no;32990;10493;yocan/dirk-hot-knife;2;unico-destino;no;no;HOT KNIFE EXTRACTOS DIRK YOCAN - CARMINE;https://astrogrowshop.cl/vaporizador-dirk-yocan?variant=CARMINE
33070;Negro;no;34990;10493;yocan/dirk-hot-knife;2;unico-destino;no;no;HOT KNIFE EXTRACTOS DIRK YOCAN - Negro;https://astrogrowshop.cl/vaporizador-dirk-yocan?variant=Negro
33072;TURQOISE;no;32990;10493;yocan/dirk-hot-knife;2;unico-destino;no;no;HOT KNIFE EXTRACTOS DIRK YOCAN - TURQOISE;https://astrogrowshop.cl/vaporizador-dirk-yocan?variant=TURQOISE
33071;LEMON;no;32990;10493;yocan/dirk-hot-knife;2;unico-destino;no;no;HOT KNIFE EXTRACTOS DIRK YOCAN - LEMON;https://astrogrowshop.cl/vaporizador-dirk-yocan?variant=LEMON
33073;LILAC;no;32990;10493;yocan/dirk-hot-knife;2;unico-destino;no;no;HOT KNIFE EXTRACTOS DIRK YOCAN - LILAC;https://astrogrowshop.cl/vaporizador-dirk-yocan?variant=LILAC
33069;Naranjo;si;32990;10493;yocan/dirk-hot-knife;2;unico-destino;no;no;HOT KNIFE EXTRACTOS DIRK YOCAN - Naranjo;https://astrogrowshop.cl/vaporizador-dirk-yocan?variant=Naranjo
31199;azul;si;21990;5499;galaxy/aluminio-63mm;3;unico-destino;no;no;Moledor 63MM -Galaxy - azul;https://astrogrowshop.cl/moledor-63mm-galaxy?variant=azul
31200;verde;si;21990;5499;galaxy/aluminio-63mm;3;unico-destino;no;no;Moledor 63MM -Galaxy - verde;https://astrogrowshop.cl/moledor-63mm-galaxy?variant=verde
31198;Rosa;si;21990;5499;galaxy/aluminio-63mm;3;unico-destino;no;si-huerfana-mas-vieja-que-of27;Moledor 63MM -Galaxy - Rosa;https://astrogrowshop.cl/moledor-63mm-galaxy?variant=Rosa
31201;Rojo;si;21990;5499;galaxy/aluminio-63mm;3;unico-destino;no;no;Moledor 63MM -Galaxy - Rojo;https://astrogrowshop.cl/moledor-63mm-galaxy?variant=Rojo
31202;Morado;si;21990;5499;galaxy/aluminio-63mm;3;unico-destino;no;no;Moledor 63MM -Galaxy - Morado;https://astrogrowshop.cl/moledor-63mm-galaxy?variant=Morado
31203;Oro rosa;no;21990;5499;galaxy/aluminio-63mm;3;unico-destino;no;si-huerfana-mas-fresca-que-of69;Moledor 63MM -Galaxy - Oro rosa;https://astrogrowshop.cl/moledor-63mm-galaxy?variant=Oro%20rosa
31204;Plata;si;21990;5499;galaxy/aluminio-63mm;3;unico-destino;no;no;Moledor 63MM -Galaxy - Plata;https://astrogrowshop.cl/moledor-63mm-galaxy?variant=Plata
31205;Negro;si;21990;5499;galaxy/aluminio-63mm;3;unico-destino;no;no;Moledor 63MM -Galaxy - Negro;https://astrogrowshop.cl/moledor-63mm-galaxy?variant=Negro
31206;Dorado;si;21990;5499;galaxy/aluminio-63mm;3;unico-destino;no;no;Moledor 63MM -Galaxy - Dorado;https://astrogrowshop.cl/moledor-63mm-galaxy?variant=Dorado
31511;Morado;no;4990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;no;Quemador Honeycomb Macho 18Mm - Morado;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm?variant=Morado
31508;Azul oscuro;no;4990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;no;Quemador Honeycomb Macho 18Mm - Azul oscuro;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm?variant=Azul%20oscuro
31512;Rosa;no;4990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;no;Quemador Honeycomb Macho 18Mm - Rosa;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm?variant=Rosa
31506;azul;no;4990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;si-huerfana-mas-vieja-que-of2581;Quemador Honeycomb Macho 18Mm - azul;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm?variant=azul
31507;verde;no;4990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;no;Quemador Honeycomb Macho 18Mm - verde;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm?variant=verde
31513;Verde azulado;si;4990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;no;Quemador Honeycomb Macho 18Mm - Verde azulado;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm?variant=Verde%20azulado
31514;CLEAR;no;4990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;no;Quemador Honeycomb Macho 18Mm - CLEAR;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm?variant=CLEAR
31515;SMOKEY GRAY;si;4990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;no;Quemador Honeycomb Macho 18Mm - SMOKEY GRAY;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm?variant=SMOKEY%20GRAY
31510;AMBAR;si;4990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;no;Quemador Honeycomb Macho 18Mm - AMBAR;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm?variant=AMBAR
31509;GOLDEN;no;4990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;no;Quemador Honeycomb Macho 18Mm - GOLDEN;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm?variant=GOLDEN
31270;CLEAR;si;4990;5749;bonglab/bowl-bowl-14mm;3;unico-destino;no;si-huerfana-mas-vieja-que-of773;Quemador Bowl Chico Hembra 14 Mm -Bonglab - CLEAR;https://astrogrowshop.cl/quemador-bowl-chico-hembra-14-mm-bonglab?variant=CLEAR
31271;verde;si;6990;5749;bonglab/bowl-bowl-14mm;3;unico-destino;no;no;Quemador Bowl Chico Hembra 14 Mm -Bonglab - verde;https://astrogrowshop.cl/quemador-bowl-chico-hembra-14-mm-bonglab?variant=verde
31274;10MM;no;7990;5768;bonglab/banger-simple-macho-45-14mm;4;unico-destino;no;si-huerfana-mas-vieja-que-of741;Banger Cuarzo Simple 45 Grados -Bonglab - 10MM;https://astrogrowshop.cl/banger-cuarzo-simple-45-grados-bonglab?variant=10MM
31275;14MM;no;8990;5768;bonglab/banger-simple-macho-45-14mm;4;unico-destino;no;no;Banger Cuarzo Simple 45 Grados -Bonglab - 14MM;https://astrogrowshop.cl/banger-cuarzo-simple-45-grados-bonglab?variant=14MM
31295;Morado;no;37990;5780;ozeta/bag-chestbag-4x4-4x4;3;unico-destino;no;si-huerfana-mas-vieja-que-of77141;Bolso 4X4 Con Clave -Ozeta - Morado;https://astrogrowshop.cl/bolso-4x4-con-clave-ozeta?variant=Morado
31296;Rosa;no;44990;5780;ozeta/bag-chestbag-4x4-4x4;3;unico-destino;no;si-huerfana-mas-vieja-que-of77142;Bolso 4X4 Con Clave -Ozeta - Rosa;https://astrogrowshop.cl/bolso-4x4-con-clave-ozeta?variant=Rosa
31297;Rojo;no;44990;5780;ozeta/bag-chestbag-4x4-4x4;3;unico-destino;no;si-huerfana-mas-vieja-que-of77143;Bolso 4X4 Con Clave -Ozeta - Rojo;https://astrogrowshop.cl/bolso-4x4-con-clave-ozeta?variant=Rojo
31298;Negro;no;37990;5780;ozeta/bag-chestbag-4x4-4x4;3;unico-destino;no;si-huerfana-mas-vieja-que-of77144;Bolso 4X4 Con Clave -Ozeta - Negro;https://astrogrowshop.cl/bolso-4x4-con-clave-ozeta?variant=Negro
31333;verde;no;6990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;no;Quemador Honeycomb Macho 18Mm-Bonglab - verde;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm-bonglab?variant=verde
31332;azul;no;6990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;si-huerfana-mas-vieja-que-of2547;Quemador Honeycomb Macho 18Mm-Bonglab - azul;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm-bonglab?variant=azul
31334;SMOKE;no;6990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;no;Quemador Honeycomb Macho 18Mm-Bonglab - SMOKE;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm-bonglab?variant=SMOKE
31335;Rosa;no;6990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;no;Quemador Honeycomb Macho 18Mm-Bonglab - Rosa;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm-bonglab?variant=Rosa
31336;Morado;no;6990;5747;bonglab/bowl-honeycomb-18mm;5;unico-destino;no;no;Quemador Honeycomb Macho 18Mm-Bonglab - Morado;https://astrogrowshop.cl/quemador-honeycomb-macho-18mm-bonglab?variant=Morado
31381;SMOKEY GRAY;no;3990;10260;bonglab/diffuser-14mm-14cm;4;unico-destino;no;no;Difusor 14Mm 14Cm - Bonglab - SMOKEY GRAY;https://astrogrowshop.cl/difusor-14mm-14cm-bonglab?variant=SMOKEY%20GRAY
31374;Azul oscuro;no;3990;10260;bonglab/diffuser-14mm-14cm;4;unico-destino;no;no;Difusor 14Mm 14Cm - Bonglab - Azul oscuro;https://astrogrowshop.cl/difusor-14mm-14cm-bonglab?variant=Azul%20oscuro
31375;GOLDEN;no;3990;10260;bonglab/diffuser-14mm-14cm;4;unico-destino;no;si-huerfana-mas-vieja-que-of11870;Difusor 14Mm 14Cm - Bonglab - GOLDEN;https://astrogrowshop.cl/difusor-14mm-14cm-bonglab?variant=GOLDEN
31376;AMBAR;no;3990;10260;bonglab/diffuser-14mm-14cm;4;unico-destino;no;no;Difusor 14Mm 14Cm - Bonglab - AMBAR;https://astrogrowshop.cl/difusor-14mm-14cm-bonglab?variant=AMBAR
31378;Rosa;no;3990;10260;bonglab/diffuser-14mm-14cm;4;unico-destino;no;no;Difusor 14Mm 14Cm - Bonglab - Rosa;https://astrogrowshop.cl/difusor-14mm-14cm-bonglab?variant=Rosa
31380;CLEAR;no;3990;10260;bonglab/diffuser-14mm-14cm;4;unico-destino;no;no;Difusor 14Mm 14Cm - Bonglab - CLEAR;https://astrogrowshop.cl/difusor-14mm-14cm-bonglab?variant=CLEAR
31372;azul;no;3990;10260;bonglab/diffuser-14mm-14cm;4;unico-destino;no;si-huerfana-mas-vieja-que-of11870;Difusor 14Mm 14Cm - Bonglab - azul;https://astrogrowshop.cl/difusor-14mm-14cm-bonglab?variant=azul
31373;verde;no;3990;10260;bonglab/diffuser-14mm-14cm;4;unico-destino;no;no;Difusor 14Mm 14Cm - Bonglab - verde;https://astrogrowshop.cl/difusor-14mm-14cm-bonglab?variant=verde
31362;verde;no;79990;5339;bonglab/bubbler-kush;4;unico-destino;no;no;Bubbler Kush-Bonglab - verde;https://astrogrowshop.cl/bubbler-kush-k275-bonglab?variant=verde
31363;azul;si;81990;5339;bonglab/bubbler-kush;4;unico-destino;no;no;Bubbler Kush-Bonglab - azul;https://astrogrowshop.cl/bubbler-kush-k275-bonglab?variant=azul
31361;Negro;no;79990;5339;bonglab/bubbler-kush;4;unico-destino;no;si-huerfana-mas-vieja-que-of190;Bubbler Kush-Bonglab - Negro;https://astrogrowshop.cl/bubbler-kush-k275-bonglab?variant=Negro
31386;azul;no;28990;5340;bonglab/fat-candy;4;unico-destino;no;no;Fat Candy -Bonglab - azul;https://astrogrowshop.cl/fat-candy-25cm-bonglab?variant=azul
31387;verde;si;25990;5340;bonglab/fat-candy;4;unico-destino;no;no;Fat Candy -Bonglab - verde;https://astrogrowshop.cl/fat-candy-25cm-bonglab?variant=verde
31388;Ámbar;no;25990;5340;bonglab/fat-candy;4;unico-destino;no;no;Fat Candy -Bonglab - Ámbar;https://astrogrowshop.cl/fat-candy-25cm-bonglab?variant=%C3%81mbar
