offerId,tienda,titulo,precio,lastSeenAt,senal,valor,productId,modelSlug,tiendasProducto,tiendaYaPresente,congelado,ofertaCuradaRef,ratioPrecio,url
37028,fumetas,G-Rollz Blunt Pre Rolled Hemp Wrap x2 - Sabores - Strawberry,1990,2026-07-21,sku,GRZ-BLX2ST,10557,g-rollz/blunt-pre-rolled-hemp-wrap-x2,2,si,no,of20003:G-Rollz Blunt Pre Rolled Hemp Wrap x2 - Sabores,1.00,https://fumetas.cl/g-rollz-pre-rolled-hemp-wrap-sabores?variant=Strawberry
34072,fumetas,G-Rollz Blunt Hemp Wrap x4 - Slow Burning - Green Funk,1990,2026-07-21,sku,GRZ-BSBGF,10381,g-rollz/blunt-hemp-wrap-x4,3,si,no,of12889:G-Rollz Blunt Hemp Wrap x4 - Slow Burning,1.00,https://fumetas.cl/g-rollz-blunt-hemp-wrap-x4-slow-burning?variant=Green%20Funk
37177,fumetas,Hemper Hemp Rolls + Glass Tips Mini Size - Sabores - Natural,7290,2026-07-21,sku,HMP-HRTNA,10368,hemper/hemp-rolls-glass-tips-mini,2,si,no,of461:Hemper Hemp Rolls + Glass Tips Mini Size - Sabores,1.00,https://fumetas.cl/hemper-hemp-rolls-glass-tips-sabores?variant=Natural
8122,fumetas,Hemper Quick Hitter Multiuso x2,4390,2026-06-13,sku,HMP-QHBLU,10729,hemper/quick-hitter-x2-arandano,2,si,no,of34022:Hemper Quick Hitter Multiuso x2 - Blueberry,1.00,https://fumetas.cl/hemper-quick-hitter-multiuso-x2
37183,fumetas,Hemper Quick Tips - Boquillas Con Sabor - Uva,5190,2026-07-21,sku,HMP-QTIMIUV,10382,hemper/quick-tips-uva,2,si,no,of627:Hemper Quick Tips - Boquillas Con Sabor,1.00,https://fumetas.cl/hemper-quick-tips-boquillas-con-sabor?variant=Uva
33033,astrogrowshop,Soplete Compact -Ignite - Amarillo,21990,2026-07-10,sku,HYAIGNCOMYELL,10665,ignite/compact,4,si,si,of77631:Soplete Compact -Ignite - YELLOW,1.00,https://astrogrowshop.cl/soplete-compact-ignite?variant=Amarillo
32898,astrogrowshop,Soplete X-Mini -Ignite - Verde,16990,2026-07-10,sku,HYAIGNXMIGRN,10664,ignite/x-mini,3,si,no,of77503:Soplete X-Mini -Ignite - GREEN,1.00,https://astrogrowshop.cl/soplete-x-mini-ignite?variant=Verde
32901,astrogrowshop,Soplete X-Mini -Ignite - Rojo,16990,2026-07-10,sku,HYAIGNXMIRED,10664,ignite/x-mini,3,si,no,of77506:Soplete X-Mini -Ignite - RED,1.00,https://astrogrowshop.cl/soplete-x-mini-ignite?variant=Rojo
1151,astrogrowshop,4 Pcs Grinder -Blazy Susan,34990,2026-06-30,sku,MLBS4PCSPINK,10734,blazy-susan/aluminio-60mm-4-partes,2,si,no,of31024:4 Pcs Grinder -Blazy Susan - Rosa,1.00,https://astrogrowshop.cl/4-pcs-grinder-blazy-susan
88829,friendlygrow,Vaporizador Bateria Airis Mystica Max Para Cartuchos - Aleatorio,12000,2026-07-24,sku,MLC2966260422,10681,airistech/bateria-mystica-max,3,si,no,of88826:Vaporizador Bateria Airis Mystica Max Para Cartuchos - Lime Green,1.00,https://www.friendlygrow.cl/vaporizador-bateria-airis-mystica-max-para-cartridges?variant=Aleatorio
31207,astrogrowshop,Moledor 73MM -Galaxy - Negro,28990,2026-07-27,sku,MLGAAL4P76MMBLK,5356,galaxy/aluminio-73mm,4,si,si,of4424:Moledor 73MM -Galaxy,1.00,https://astrogrowshop.cl/moledor-73mm-galaxy?variant=Negro
29053,astrogrowshop,Ceramics Pocket Grinder -Galaxy - Negro,29990,2026-07-27,sku,MLGACERPOBLK,5792,galaxy/pocket-ceramic,2,si,no,of4431:Ceramics Pocket Grinder -Galaxy,1.07,https://astrogrowshop.cl/ceramics-pocket-grinder-galaxy?variant=Negro
30966,astrogrowshop,Ceramics Grinder -Galaxy - Morado,32990,2026-07-27,sku,MLGACERPURP,10082,galaxy/ceramic-60mm,4,si,si,of4712:Ceramics Grinder -Galaxy,1.00,https://astrogrowshop.cl/ceramics-grinder-galaxy?variant=Morado
31171,astrogrowshop,Moledor 38MM-Galaxy - Negro,15990,2026-07-27,sku,MLGAGR38BLA,5512,galaxy/aluminio-38mm,2,si,no,of4419:Moledor 38MM-Galaxy,1.00,https://astrogrowshop.cl/moledor-38mm-galaxy?variant=Negro
31180,astrogrowshop,Moledor 55MM-Galaxy - Negro,18990,2026-07-27,sku,MLGAGR55BLA,5507,galaxy/aluminio-55mm,2,si,no,of4420:Moledor 55MM-Galaxy,1.00,https://astrogrowshop.cl/moledor-55mm-galaxy?variant=Negro
31198,astrogrowshop,Moledor 63MM -Galaxy - Rosa,21990,2026-07-27,sku,MLGAGR63PINK,5499,galaxy/aluminio-63mm,3,si,no,of27:Moledor 63MM -Galaxy,1.00,https://astrogrowshop.cl/moledor-63mm-galaxy?variant=Rosa
30998,astrogrowshop,Moledor New Pro Model Grinder V2.0-Galaxy - SHADOW,30990,2026-07-27,sku,MLGAPRMOBLK,5502,galaxy/new-pro-model,4,si,si,of1139:Moledor New Pro Model Grinder V2.0-Galaxy,1.03,https://astrogrowshop.cl/new-pro-model-grinder-v20-galaxy?variant=SHADOW
34290,fumetas,Ozeta Estuche grande - Anti-olor - Morado,36990,2026-07-21,sku,OZTA-EGPU,5761,ozeta/case-antiolor-large,5,si,si,of18550:Ozeta Estuche grande - Anti-olor,1.00,https://fumetas.cl/ozeta-estuche-grande?variant=Morado
34298,fumetas,Ozeta Estuche pequeño - Anti-olor - Negro,28990,2026-07-21,sku,OZTA-EPB,5765,ozeta/case-antiolor-small,5,si,si,of18552:Ozeta Estuche pequeño - Anti-olor,1.00,https://fumetas.cl/ozeta-estuche-pequeno?variant=Negro
19516,fumetas,Ozeta Estuches Ywiwis Anti - Olor,27990,2026-06-13,sku,OZTA-GOLLO,7885,ozeta/case-ywiwis,4,si,si,of36121:Ozeta Estuches Ywiwis Anti - Olor - Gollo,1.00,https://fumetas.cl/ozeta-estuches-ywiwis-anti-olor
37072,fumetas,Ozeta Muslera Con Clave - Anti Olor - Negro,48990,2026-07-21,sku,OZTA-MUSBLA,5782,ozeta/bag-legbag,5,si,si,of20033:Ozeta Muslera Con Clave - Anti Olor,1.00,https://fumetas.cl/ozeta-muslera?variant=Negro
37251,fumetas,Pulsar 510 DL Scribe Lápiz para Cartridge - Celeste,24990,2026-07-21,sku,PLSR-510DLSLC,10861,pulsar/510-dl-scribe-negro,2,si,no,of20118:Pulsar 510 DL Scribe Lápiz para Cartridge,1.00,https://fumetas.cl/pulsar-510-dl-scribe-lapiz-para-cartridge?variant=Celeste
33598,fumetas,PieceMaker Pipa Kuban 11 cm - Oscuro,21990,2026-07-21,sku,PMG-PKUBOS,6011,piecemaker/kuban,2,si,no,of5582:PieceMaker Pipa Kuban 11 cm,1.00,https://fumetas.cl/pmg-pipa-kuban-11cm?variant=Oscuro
30978,astrogrowshop,Pipa Silicona Pocket Travel -Top Smoke - BLUE GLACIER,8990,2026-07-27,sku,PPTSPTRBLGL,5489,top-smoke/pocket-travel,3,si,no,of9051:Pipa Silicona Pocket Travel -Top Smoke,1.00,https://astrogrowshop.cl/pipa-silicona-pocket-travel-top-smoke?variant=BLUE%20GLACIER
36523,fumetas,Raw Gorro de Lana - Negro,17990,2026-07-21,sku,RAW-GDLN,10430,raw/gorro-lana,2,si,no,of19803:Raw Gorro de Lana,1.00,https://fumetas.cl/raw-gorro-de-lana?variant=Negro
35948,fumetas,Special Blue Encendedor Soplete Bernie Anime - Akatsuki,3990,2026-07-21,sku,SB-BERANAK,10483,special-blue/bernie-wild-free,3,si,no,of19423:Special Blue Encendedor Soplete Bernie Anime,1.00,https://fumetas.cl/special-blue-encendedor-soplete-bernie-anime?variant=Akatsuki
35804,fumetas,"Special Blue Encendedor Soplete Bernie Skull &amp; Roses - Cthulhu Ramen",3990,2026-07-21,sku,SB-BERPSRCR,10483,special-blue/bernie-wild-free,3,si,no,"of19346:Special Blue Encendedor Soplete Bernie Skull &amp; Roses",1.00,https://fumetas.cl/special-blue-encendedor-soplete-bernie-skull-roses?variant=Cthulhu%20Ramen
35952,fumetas,Special Blue Encendedor Soplete Bernie Psychedelic - Smile,3990,2026-07-21,sku,SB-BERPSSM,10483,special-blue/bernie-wild-free,3,si,no,of19424:Special Blue Encendedor Soplete Bernie Psychedelic,1.00,https://fumetas.cl/special-blue-encendedor-soplete-bernie-psychedelic?variant=Smile
37488,fumetas,Soulblime Bolsa Hermética Diseños - Monstruos,990,2026-07-10,sku,SBL-BHMOS,10527,soulblime/bolsa-hermetica,2,si,no,of20191:Soulblime Bolsa Hermética Diseños,1.00,https://fumetas.cl/soulblime-bolsa-hermetica-disenos?variant=Monstruos
36151,fumetas,Soulblime Contenedor con Tapa-Bandeja - Monstruos,3190,2026-07-21,sku,SBL-CONTBM,10546,soulblime/contenedor-tapa-bandeja,3,si,no,of19531:Soulblime Contenedor con Tapa-Bandeja,1.00,https://fumetas.cl/soulblime-contenedor-con-tapa-bandeja?variant=Monstruos
33627,fumetas,Soulblime Tarjeta Moledor - Ojo,2990,2026-07-21,sku,SBL-TMO,6003,soulblime/tarjeta,3,si,no,of4661:Soulblime Tarjeta Moledor,1.00,https://fumetas.cl/soulblime-tarjeta-moledor?variant=Ojo
35943,fumetas,Smokus Focus Contenedor Luz + Lupa Comet - Negro,9990,2026-07-21,sku,SF-CCOMN,10524,smokus-focus/comet,2,si,no,of654:Smokus Focus Contenedor Luz + Lupa Comet,1.00,https://fumetas.cl/smokus-focus-contenedor-luz-lupa-comet?variant=Negro
36570,fumetas,Sploofy Pro Filtro Personal - Aqua,29990,2026-07-28,sku,SPLF-PROAQ,10528,sploofy/pro,4,si,si,of12992:Sploofy Pro Filtro Personal,1.00,https://fumetas.cl/sploofy-pro-filtro-personal?variant=Aqua
31639,astrogrowshop,Estuche Grande -Ozeta - Rosa,30990,2026-07-10,sku,TXOZESGM,5761,ozeta/case-antiolor-large,5,si,si,of77545:Estuche Grande -Ozeta - PINK,1.00,https://astrogrowshop.cl/estuche-grande-ozeta?variant=Rosa
31643,astrogrowshop,Estuche Mediano -Ozeta - Rosa,27990,2026-07-10,sku,TXOZESMM,5764,ozeta/case-antiolor-medium,3,si,no,of77549:Estuche Mediano -Ozeta - PINK,1.00,https://astrogrowshop.cl/estuche-mediano-ozeta?variant=Rosa
77704,astrogrowshop,Estuche Roller Wallet -Ryot - BLACK,23990,2026-07-27,sku,TXRTROWTBLACK,10447,ryot/roller-wallet,2,si,no,of18134:Estuche Roller Wallet -Ryot,1.00,https://astrogrowshop.cl/estuche-roller-wallet-ryot?variant=BLACK
32374,astrogrowshop,BATERIA 510 ESCONDIDA 650MAH - CALVO GLASS - Rosa,24990,2026-07-24,sku,VPCGB510E650PNK,10710,calvo/bateria-hide-510,2,si,no,of91501:BATERIA 510 ESCONDIDA 650MAH - CALVO GLASS - PINK,1.00,https://astrogrowshop.cl/bateria-510-escondida-650mah-calvo-glass?variant=Rosa
12344,astrogrowshop,Bateria 510 Led 400Mah Black-Calvo Glass,15990,2026-07-27,sku,VPCGB510LEDBLK,10531,calvo/bateria-led-cartridge-510,2,si,no,of32377:Bateria 510 Led 400Mah -Calvo Glass - Negro,1.00,https://astrogrowshop.cl/bateria-510-led-400mah-black-calvo-glass
32232,astrogrowshop,Vaporizador Da Vinci Iq3 (Onyx/Blue/Purple/Grey) - Negro,228990,2026-07-28,sku,VPDVIQ3ONX,9244,davinci/iq3,3,si,no,of734:Vaporizador Da Vinci Iq3 (Onyx/Blue/Purple/Grey),1.00,https://astrogrowshop.cl/vaporizador-da-vinci-iq3-onyx?variant=Negro
91114,astrogrowshop,Soplete Honest -Dynavap - CLEAR,10990,2026-07-27,sku,VPDYNSOHOCLR,10441,dynavap/honest-torch,3,si,no,of17995:Soplete Honest -Dynavap,1.00,https://astrogrowshop.cl/soplete-honest-dynavap?variant=CLEAR
31606,astrogrowshop,VAPORIZADOR AERIS -FOCUS V - Negro,199990,2026-07-27,sku,VPFVAERISBLK,10435,focus-v/aeris,3,si,no,of17148:VAPORIZADOR AERIS -FOCUS V,1.00,https://astrogrowshop.cl/vaporizador-aeris-focus-v?variant=Negro
31572,astrogrowshop,VAPORIZADOR CARTA SPORT -FOCUS V - Naranjo,269790,2026-07-27,sku,VPFVCSORG,10321,focus-v/carta-sport,3,si,no,of12634:VAPORIZADOR CARTA SPORT -FOCUS V,1.00,https://astrogrowshop.cl/vaporizador-carta-sport-focus-v?variant=Naranjo
92270,astrogrowshop,Vaporizador Esencias Xlim Go Dark -Oxva - BLACK,24990,2026-07-27,sku,VPOXVEXLIMGBLK,10841,oxva/xlim-go,2,si,no,of33075:Vaporizador Esencias Xlim Go Dark -Oxva - Negro,1.00,https://astrogrowshop.cl/vaporizador-esencias-xlim-go-dark-oxva?variant=BLACK
33074,astrogrowshop,Vaporizador Esencias Xlim Go Dark -Oxva - Gris,24990,2026-07-27,sku,VPOXVEXLIMGDGRY,10841,oxva/xlim-go,2,si,no,of18009:Vaporizador Esencias Xlim Go Dark -Oxva,1.00,https://astrogrowshop.cl/vaporizador-esencias-xlim-go-dark-oxva?variant=Gris
92269,astrogrowshop,Vaporizador Esencias Xlim Go Dark -Oxva - GREY,24990,2026-07-27,sku,VPOXVEXLIMGDGRY,10841,oxva/xlim-go,2,si,no,of18009:Vaporizador Esencias Xlim Go Dark -Oxva,1.00,https://astrogrowshop.cl/vaporizador-esencias-xlim-go-dark-oxva?variant=GREY
17208,astrogrowshop,New Peak Pro (Color a elección)-Puffco,549990,2026-07-27,sku,VPPFK1BLACK,10653,puffco/new-peak-pro,3,si,no,of17207:New Peak Pro Onyx-Puffco,1.18,https://astrogrowshop.cl/new-peak-pro-pearl-puffco
31839,astrogrowshop,New Peak (Color a elección) -Puffco - ONYX,349990,2026-07-27,sku,VPPFNPONX,10648,puffco/new-peak-onyx,3,si,no,of17218:New Peak (Color a elección) -Puffco,1.11,https://astrogrowshop.cl/new-peak-onyx-puffco?variant=ONYX
31794,astrogrowshop,New Peak Pro Pearl + 3Dxl-Puffco - Pearl,597990,2026-07-27,sku,VPPFPP3DXLPRL,10561,puffco/new-peak-pro-pearl-3dxl,4,si,si,of17190:New Peak Pro Pearl + 3Dxl-Puffco,1.00,https://astrogrowshop.cl/new-peak-pro-pearl-3dxl-puffco?variant=Pearl
18158,astrogrowshop,Vaporizador Puffco Peak Pine Smart E-Rig,350990,2026-06-13,sku,VPPFPSERCYN,10648,puffco/new-peak-onyx,3,si,no,of31840:New Peak (Color a elección) -Puffco - Canyon,1.00,https://astrogrowshop.cl/vaporizador-puffco-peak-pine-smart-e-rig
18157,astrogrowshop,Vaporizador Puffco Peak Canyon,350990,2026-06-13,sku,VPPFPSERPNE,10648,puffco/new-peak-onyx,3,si,no,of31844:New Peak (Color a elección) -Puffco - Pine,1.00,https://astrogrowshop.cl/vaporizador-puffco-peak-canyon-smart-e-rig
31614,astrogrowshop,"Vaporizador Veazy- Storz &amp; Bickel - Azul",265990,2026-07-27,sku,VPSZBVZRBLU,10650,storz-bickel/veazy,3,si,no,"of17930:Vaporizador Veazy- Storz &amp; Bickel",1.00,https://astrogrowshop.cl/vaporizador-veazy-storz-bickel?variant=Azul
33093,astrogrowshop,VAPORIZADOR YOCAN POCKET - azul,94990,2026-07-27,sku,VPYCEXPKTBLU,10503,yocan/pocket,4,si,si,of18012:VAPORIZADOR YOCAN POCKET,1.00,https://astrogrowshop.cl/vaporizador-yocan-pocket?variant=azul
88138,friendlygrow,Vaporizador Extracciones Yocan Pocket - Rosa,79990,2026-07-24,sku,YOCANPOCKET,10503,yocan/pocket,4,si,si,of88139:Vaporizador Extracciones Yocan Pocket - Verde,1.00,https://www.friendlygrow.cl/yocan-pocket-800?variant=Rosa
88140,friendlygrow,Vaporizador Extracciones Yocan Pocket - Azul,79990,2026-07-24,sku,YOCANPOCKET,10503,yocan/pocket,4,si,si,of88139:Vaporizador Extracciones Yocan Pocket - Verde,1.00,https://www.friendlygrow.cl/yocan-pocket-800?variant=Azul
88136,friendlygrow,Vaporizador Extracciones Yocan Pocket - Negro,79990,2026-07-24,sku,YOCANPOCKET,10503,yocan/pocket,4,si,si,of88139:Vaporizador Extracciones Yocan Pocket - Verde,1.00,https://www.friendlygrow.cl/yocan-pocket-800?variant=Negro
88141,friendlygrow,Vaporizador Extracciones Yocan Pocket - Blanco,79990,2026-07-24,sku,YOCANPOCKET,10503,yocan/pocket,4,si,si,of88139:Vaporizador Extracciones Yocan Pocket - Verde,1.00,https://www.friendlygrow.cl/yocan-pocket-800?variant=Blanco
34614,fumetas,Zengaz Encendedor Soplete ZL-12 Animal Print - 1,4490,2026-07-21,sku,ZG-ANIMPRI1,5727,zengaz/torch-lighter-zl-12,3,si,no,of95:Zengaz Encendedor Soplete ZL-12 Animal Print,1.00,https://fumetas.cl/zengaz-encendedor-soplete-zl-12-animal-print?variant=1
36701,fumetas,Zengaz Encendedor Soplete Unique Faces - 1,4490,2026-07-21,sku,ZG-UNIF1,10237,zengaz/torch-lighter-zl-3,2,si,no,of19856:Zengaz Encendedor Soplete Unique Faces,1.00,https://fumetas.cl/zengaz-encendedor-unique-faces?variant=1
34618,fumetas,Zengaz Encendedor Soplete ZL-12 Space 2 - 1,4490,2026-07-21,sku,ZG-ZL12SP21,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-soplete-zl-12-space-2?variant=1
35201,fumetas,Zengaz Encendedor Soplete ZL-3 Love - 1,4490,2026-07-21,sku,ZG-ZL3-LO1,10237,zengaz/torch-lighter-zl-3,2,si,no,of13438:Zengaz Encendedor Soplete ZL-3 Love,1.00,https://fumetas.cl/zengaz-encendedor-soplete-love-1?variant=1
33622,fumetas,Blazy Susan Moledor Contenedor Mini Herb Saver Lila - Nugs,13390,2026-07-21,ean,051497331450,5510,blazy-susan/herb-saver-mini,3,si,no,of2046:Blazy Susan Moledor Contenedor Mini Herb Saver Rosado,1.00,https://fumetas.cl/blazy-susan-moledor-contenedor-herb-saver-lila?variant=Nugs
33589,fumetas,PMG Pipa Karma 9 cm - Racecar Red,8990,2026-07-24,ean,0850038367244,5491,piecemaker/karma,3,si,no,of5580:PMG Pipa Karma 9 cm,1.00,https://fumetas.cl/pmg-pipa-karma-9cm?variant=Racecar%20Red
33581,fumetas,PMG Pipa Karma 9 cm - Giallo Yellow,8990,2026-07-24,ean,0850038367244,5491,piecemaker/karma,3,si,no,of5580:PMG Pipa Karma 9 cm,1.00,https://fumetas.cl/pmg-pipa-karma-9cm?variant=Giallo%20Yellow
33578,fumetas,PMG Pipa Karma 9 cm - Octane Orange,8990,2026-07-24,ean,0850038367244,5491,piecemaker/karma,3,si,no,of5580:PMG Pipa Karma 9 cm,1.00,https://fumetas.cl/pmg-pipa-karma-9cm?variant=Octane%20Orange
33584,fumetas,PMG Pipa Karma 9 cm - Electric Green,8990,2026-07-24,ean,0850038367244,5491,piecemaker/karma,3,si,no,of5580:PMG Pipa Karma 9 cm,1.00,https://fumetas.cl/pmg-pipa-karma-9cm?variant=Electric%20Green
33585,fumetas,PMG Pipa Karma 9 cm - Ghini Green,8990,2026-07-24,ean,0850038367244,5491,piecemaker/karma,3,si,no,of5580:PMG Pipa Karma 9 cm,1.00,https://fumetas.cl/pmg-pipa-karma-9cm?variant=Ghini%20Green
33587,fumetas,PMG Pipa Karma 9 cm - Kamo,8990,2026-07-24,ean,0850038367244,5491,piecemaker/karma,3,si,no,of5580:PMG Pipa Karma 9 cm,1.00,https://fumetas.cl/pmg-pipa-karma-9cm?variant=Kamo
33586,fumetas,PMG Pipa Karma 9 cm - Hazard Flag Yellow Fluor,8990,2026-07-24,ean,0850038367244,5491,piecemaker/karma,3,si,no,of5580:PMG Pipa Karma 9 cm,1.00,https://fumetas.cl/pmg-pipa-karma-9cm?variant=Hazard%20Flag%20Yellow%20Fluor
88197,friendlygrow,Vaporizador Airis Mystica Ace Para Cartridges - Rosa,14990,2026-07-24,ean,181410524536,10720,airistech/bateria-mystica-ace,3,si,no,of88201:Vaporizador Airis Mystica Ace Para Cartridges - Blue Gradient,1.00,https://www.friendlygrow.cl/vaporizador-airis-mystica-ace?variant=Rosa
33711,fumetas,Moledor OCB Eco Hemp 55mm - Blanco,4990,2026-07-21,ean,3057069944018,6001,ocb/eco,3,si,no,of4634:Moledor OCB Eco Hemp 55mm,1.00,https://fumetas.cl/moledor-ocb-eco-hemp-55mm?variant=Blanco
33712,fumetas,Moledor OCB Eco Hemp 55mm - Café,4990,2026-07-21,ean,3057069944018,6001,ocb/eco,3,si,no,of4634:Moledor OCB Eco Hemp 55mm,1.00,https://fumetas.cl/moledor-ocb-eco-hemp-55mm?variant=Caf%C3%A9
33710,fumetas,Moledor OCB Eco Hemp 55mm - Menta,4990,2026-07-21,ean,3057069944018,6001,ocb/eco,3,si,no,of4634:Moledor OCB Eco Hemp 55mm,1.00,https://fumetas.cl/moledor-ocb-eco-hemp-55mm?variant=Menta
2132,fumetas,Filtros Gizeh Slim con pegamento 6mm + 1 Papelillos Extra Fine,1090,2026-07-21,ean,4002604034760,5719,gizeh/gummed-tip-slim-red-6mm-150u,2,si,no,of1241:Filtros Gizeh Slim Rojo con pegamento (120+30) 6mm,1.10,https://fumetas.cl/gizeh-slim-rojo-con-pegamento-120-1-papelillo-gizeh-extra-fine-6mm
36162,fumetas,"Storz &amp; Bickel Estuche Veazy Case - Negro",25990,2026-07-21,ean,4260248820303,10501,storz-bickel/venty-case,2,si,no,"of19535:Storz &amp; Bickel Estuche Veazy Case",1.00,https://fumetas.cl/storz-bickel-estuche-veazy-case?variant=Negro
36678,fumetas,Zengaz Encendedor Soplete Mystica - 2,4490,2026-07-21,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-soplete-mystica?variant=2
36680,fumetas,Zengaz Encendedor Soplete Mystica - 4,4490,2026-07-21,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-soplete-mystica?variant=4
36940,fumetas,Zengaz Encendedor Soplete Lines - 2,4490,2026-07-21,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-lines?variant=2
36948,fumetas,Zengaz Encendedor Soplete Skater - 2,4490,2026-07-21,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-skater?variant=2
36949,fumetas,Zengaz Encendedor Soplete Skater - 3,4490,2026-07-21,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-skater?variant=3
36951,fumetas,Zengaz Encendedor Soplete Smoke - 1,4490,2026-07-21,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-smoke?variant=1
13434,fumetas,Zengaz Encendedor Soplete Road Trip 2,4490,2026-06-13,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-road-trip-2
13436,fumetas,Zengaz Encendedor Soplete Faces 3,4490,2026-06-13,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-soplete-faces-3
13439,fumetas,Zengaz Encendedor Soplete Mandala 2,4490,2026-06-13,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-soplete-mandala-2
13440,fumetas,Zengaz Encendedor Soplete Skulls 4,4490,2026-06-13,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-soplete-skulls-4
13441,fumetas,Zengaz Encendedor Soplete Smoke 2,4490,2026-06-13,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-soplete-smoke-2
13544,fumetas,Zengaz Encendedor Soplete Pop 2,4490,2026-06-13,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-pop-2
13546,fumetas,Zengaz Encendedor Soplete Skull 3,4490,2026-06-13,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-skull-3
13549,fumetas,Zengaz Encendedor Soplete Space 4,4490,2026-06-13,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-space-4
34620,fumetas,Zengaz Encendedor Soplete ZL-12 Space 2 - 3,4490,2026-07-21,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-soplete-zl-12-space-2?variant=3
34936,fumetas,Zengaz Encendedor Soplete ZL-12 Natural - 3,4490,2026-07-21,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-soplete-zl-12-natural?variant=3
35194,fumetas,Zengaz Encendedor Soplete Faces 3 - 2,4490,2026-07-21,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-soplete-faces-3?variant=2
35209,fumetas,Zengaz Encendedor Soplete Skulls 4 - 1,4490,2026-07-21,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-soplete-skulls-4?variant=1
35211,fumetas,Zengaz Encendedor Soplete Skulls 4 - 3,4490,2026-07-21,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-soplete-skulls-4?variant=3
35185,fumetas,Zengaz Encendedor Soplete Road Trip 2 - 1,4490,2026-07-21,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-road-trip-2?variant=1
19836,fumetas,Zengaz Encendedor Soplete Aliens,4490,2026-06-13,ean,4895151823129,5727,zengaz/torch-lighter-zl-12,3,si,no,of1249:Zengaz Encendedor Soplete ZL-12 Space 2,1.00,https://fumetas.cl/zengaz-encendedor-soplete-aliens
