sim,dist,missingStore,productId,productName,category,seedOfferId,seedTitle,seedPrice,offerId,offerTitle,offerPrice,priceRatio,inStock,textScore,seenInTextSweep,offerUrl,offerImage
0.9009,213,kushbreak,5763,"Ozeta Chestbag Circular 4x4 Con Clave - Anti Olor","Contenedores y estuches",1327,"Chestbag Circular 4x4 c/clave",45990,69198,"Bolso OZeta Clip Pequeño",19990,2.3,1,0,0,https://www.kushbreak.cl/bolso-ozeta-clip-pequeno,https://cdnx.jumpseller.com/kushbreak-growshop/image/57616973/estuche-clip-pequeno-nuevo-01-600x600.jpg?1732644639
0.9,234,kushbreak,10406,"DynaVap The UniDyn","Vaporizadores herbales",17149,"Vaporizador The Unidyn-Dynavap",169990,69223,"Repuesto Difusor CALVO GLASS",9990,17.02,1,0,1,https://www.kushbreak.cl/repuesto-difusor-calvo-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/48812351/pfcvg1049.jpg?1715792438
0.8995,179,kushbreak,10167,"Bong Mercurial","Bongs",1377,"Bong Mercurial Smokey 26cm Bonglab",36700,69208,"Exoplanet bong",49990,1.36,1,0,0,https://www.kushbreak.cl/exoplanet-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259657/Exoplanet_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_teal.png?1775872272
0.8984,179,kushbreak,5340,"Fat Candy Bong de Bonglab","Bongs",845,"Bong Fat Candy",25492,69177,"Pulsar Hammer Glycerin Pipa Wax",49990,1.96,1,0,0,https://www.kushbreak.cl/pulsar-hammer-glycerin-pipa-wax,https://cdnx.jumpseller.com/kushbreak-growshop/image/58195749/pulsar-hammer-glycerin-pipa-para-wax.jpg?1733939606
0.8983,207,kushbreak,10218,"Bonglab Handy Rig 14 cm – Rig Compacto Borosilicato para Ext","Bongs",14201,"Bong Handy Rig | PIRANHA",29441,69211,"Kryptonian bong",99990,3.4,1,0,0,https://www.kushbreak.cl/kryptonian-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17255491/Bong_Kryptonian_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.8981,227,kushbreak,10412,"Bonglab Atrapa Ceniza Tree Clear 45°","Repuestos para bongs y vaporizadores",12215,"Atrapaceniza Tree Clear 45-Bonglab",29990,69119,"Quemador 14mm macho",5990,5.01,1,0,1,https://www.kushbreak.cl/repuesto-quemador-14mm-macho,https://cdnx.jumpseller.com/kushbreak-growshop/image/6528008/Quemador_macho_14mm_agarre_bong_cannabis.png?1679515229
0.8978,194,kushbreak,5535,"Bong Color Cube Bonglab Azul y Verde | Bong Compacto","Bongs",2605,"Color Cube-Bonglab",23990,69194,"Aloe bong",39990,1.67,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio?similar_product=true,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.8978,194,kushbreak,5535,"Bong Color Cube Bonglab Azul y Verde | Bong Compacto","Bongs",2605,"Color Cube-Bonglab",23990,69875,"Aloe bong",39990,1.67,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.8961,222,kushbreak,10412,"Bonglab Atrapa Ceniza Tree Clear 45°","Repuestos para bongs y vaporizadores",15756,"Atrapaceniza Tree 18mm45º",29990,69147,"Quemador 18mm macho",5990,5.01,1,0,1,https://www.kushbreak.cl/quemador-18mm-macho,https://cdnx.jumpseller.com/kushbreak-growshop/image/36976113/quemador-macho-18mm.jpg?1687983210
0.8961,233,kushbreak,10107,"Banger Regular Full Weld 14 mm Calvo Glass","Accesorios de extraccion",12342,"Banger Regular Full Weld 14 Mm",20990,69119,"Quemador 14mm macho",5990,3.5,1,0,1,https://www.kushbreak.cl/repuesto-quemador-14mm-macho,https://cdnx.jumpseller.com/kushbreak-growshop/image/6528008/Quemador_macho_14mm_agarre_bong_cannabis.png?1679515229
0.8958,193,kushbreak,5341,"Bong Jelly Drop Bonglab | Bong de Vidrio Compacto y Resisten","Bongs",843,"Bong Jelly Drop | PIRANHA",26991,69194,"Aloe bong",39990,1.48,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio?similar_product=true,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.8958,193,kushbreak,5341,"Bong Jelly Drop Bonglab | Bong de Vidrio Compacto y Resisten","Bongs",843,"Bong Jelly Drop | PIRANHA",26991,69875,"Aloe bong",39990,1.48,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.892,215,kushbreak,5737,"Vaporizador Dynavap M 7 - Regular","Vaporizadores herbales",1304,"Vaporizador DynaVap New The M 7 | PIRANHA",89242,69242,"Pulsar Chillum Hitter",3990,22.37,1,0,0,https://www.kushbreak.cl/pulsar-chillum-hitter,https://cdnx.jumpseller.com/kushbreak-growshop/image/51640437/pulsar-chillum-pack-relleno__1_.jpg?1723669192
0.8905,182,kushbreak,10665,"Ignite Soplete Compact","Encendedores y sopletes",38358,"Encendedor Soplete Ignite Compact | PIRANHA",14993,69096,"Blazer Big Shot",89990,6,0,0,1,https://www.kushbreak.cl/blazer-big-shoot-soplete-butano-recargable-rosin,https://cdnx.jumpseller.com/kushbreak-growshop/image/6028011/Blazer_soplete_big_shot_soplete_rosin.png?1679515249
0.8877,186,kushbreak,10289,"Calvo Glass Bong Monster 42cm","Bongs",13303,"Calvo Glass Bong Monster 42cm",60891,69193,"Agatha bong",34990,1.74,1,0,0,https://www.kushbreak.cl/agatha-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259700/Agatha_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_yellow.png?1679515262
0.8859,88,kushbreak,9245,"Mighty +","Vaporizadores herbales",1433,"Mighty Plus Storz & Bickel Negro",387000,69154,"Vaporizador Mighty - Storz and Bickel®",339990,1.14,0,0,1,https://www.kushbreak.cl/vaporizador-mighty-storz-bickel-portable-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/9033081/Mighty_storz_and_bickel_vaporizador_cannabis.png?1679515226
0.8856,160,kushbreak,5528,"Pocket Bell -Bonglab","Bongs",11383,"Mini Bong Pyrex Pocket Bell Bonglab | Bong Pequeño Chile",21000,69229,"Zafiro bong",39990,1.9,1,0,0,https://www.kushbreak.cl/zafiro-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259731/Zafiro_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile.png?1679515262
0.8856,191,kushbreak,5529,"R3 Mini-Bonglab","Bongs",66,"R3 Mini-Bonglab",24990,69194,"Aloe bong",39990,1.6,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio?similar_product=true,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.8856,191,kushbreak,5529,"R3 Mini-Bonglab","Bongs",66,"R3 Mini-Bonglab",24990,69875,"Aloe bong",39990,1.6,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.8849,194,kushbreak,10406,"DynaVap The UniDyn","Vaporizadores herbales",11438,"Vaporizador Dynavap The UniDyn | Modular y personalizable",150600,69027,"Atmos Jump",59990,2.51,0,0,0,https://www.kushbreak.cl/atmos-jump-vaporizador-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/17592427/Vaporizador_Atmos_jump_hierbas_secas_cannabis_chile.png?1679515263
0.8842,177,kushbreak,5773,"Classic Ice 26Cm-Bonglab","Bongs",489,"Bong Classic Ice",20691,69186,"Smoked Ice bong",44990,2.17,0,0,1,https://www.kushbreak.cl/smoked-ice-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17256066/Bong_Smoked_ice_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.8842,180,kushbreak,5340,"Fat Candy Bong de Bonglab","Bongs",845,"Bong Fat Candy",25492,69208,"Exoplanet bong",49990,1.96,1,0,0,https://www.kushbreak.cl/exoplanet-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259657/Exoplanet_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_teal.png?1775872272
0.8839,188,kushbreak,5523,"Bong Pyrex 14cm White Bonglab | Rig Compacto de Vidrio Resis","Bongs",2595,"NEVIS RIG WHITE WHITE- Bonglab",27990,69193,"Agatha bong",34990,1.25,1,0,0,https://www.kushbreak.cl/agatha-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259700/Agatha_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_yellow.png?1679515262
0.8826,198,kushbreak,5746,"Quemador Honeycomb Macho 14Mm","Repuestos para bongs y vaporizadores",462,"Quemador Generico Honeycomb Macho 14mm",4990,69119,"Quemador 14mm macho",5990,1.2,1,0.34,1,https://www.kushbreak.cl/repuesto-quemador-14mm-macho,https://cdnx.jumpseller.com/kushbreak-growshop/image/6528008/Quemador_macho_14mm_agarre_bong_cannabis.png?1679515229
0.882,84,kushbreak,5737,"Vaporizador Dynavap M 7 - Regular","Vaporizadores herbales",2553,"Vaporizador The New M7-Dynavap",88990,69285,"Cono King KingPalm",3990,22.3,0,0,0,https://www.kushbreak.cl/conos-king-kingpalm-papelillos,https://cdnx.jumpseller.com/kushbreak-growshop/image/3863739/Cono_kingpalm_1.png?1679515240
0.8815,250,kushbreak,10412,"Bonglab Atrapa Ceniza Tree Clear 45°","Repuestos para bongs y vaporizadores",1428,"Atrapa Ceniza Tree 14/18 Mm Clear 45º Bonglab",28800,69247,"Tips vidrio",2000,14.4,1,0,0,https://www.kushbreak.cl/tips-vidrio-boquilla-fumar,https://cdnx.jumpseller.com/kushbreak-growshop/image/19661913/Boquilla_tip_vidrio_enrolar_papelillos_glass_tip_growshop.png?1679515231
0.8814,213,kushbreak,10406,"DynaVap The UniDyn","Vaporizadores herbales",18547,"Dynavap Vaporizador Unidyn",159990,69057,"​Repuesto tubo difusor 14mm / 13cm.",7990,20.02,1,0,1,https://www.kushbreak.cl/repuesto-tubo-difusor-14mm-bong-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/2640317/difusor.jpg?1679515231
0.8811,191,kushbreak,5737,"Vaporizador Dynavap M 7 - Regular","Vaporizadores herbales",12284,"Vaporizador Dynavap M 7 - Regular",89990,69027,"Atmos Jump",59990,1.5,0,0,0,https://www.kushbreak.cl/atmos-jump-vaporizador-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/17592427/Vaporizador_Atmos_jump_hierbas_secas_cannabis_chile.png?1679515263
0.8807,223,kushbreak,5746,"Quemador Honeycomb Macho 14Mm","Repuestos para bongs y vaporizadores",849,"Quemador Honeycomb Macho 14mm",6990,69132,"Difusor con Quemador 14mm",8990,1.29,1,0.28,1,https://www.kushbreak.cl/difusor-quemador-14mm,https://cdnx.jumpseller.com/kushbreak-growshop/image/48812274/X_difusor-con-quemador-14mm7659.jpg?1715792287
0.8775,167,kushbreak,5530,"The Sheikh 42Cm -Bonglab","Bongs",13285,"Bonglab Bong The Sheikh 42cm",75990,69229,"Zafiro bong",39990,1.9,1,0,0,https://www.kushbreak.cl/zafiro-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259731/Zafiro_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile.png?1679515262
0.8732,159,kushbreak,10406,"DynaVap The UniDyn","Vaporizadores herbales",18547,"Dynavap Vaporizador Unidyn",159990,69122,"3 Conos Empire rolling papers",4990,32.06,1,0,0,https://www.kushbreak.cl/3-papelillos-conos-empire-rolling-papers-billete-100-dolares,https://cdnx.jumpseller.com/kushbreak-growshop/image/21536479/Pack_3_conos_Empire_rolling_papers_papelillos_pre_enrolados_billete_100_dolares.png?1679515238
0.8729,194,kushbreak,10399,"Difusor Bonglab Logo Magenta 14mm 12cm","Repuestos para bongs y vaporizadores",34004,"Difusor Bonglab 18mm-14mm - 12cm - Magenta",3590,69223,"Repuesto Difusor CALVO GLASS",9990,2.78,1,0,1,https://www.kushbreak.cl/repuesto-difusor-calvo-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/48812351/pfcvg1049.jpg?1715792438
0.8725,197,kushbreak,10703,"Filtro de Carbón Activado Kasvi 100x300mm","Filtros y boquillas",11414,"Filtro de Carbón Activado Kasvi 100x300 ➤ Control olores cul",53200,68955,"Kannastör GR8TR V2",68990,1.3,0,0,0,https://www.kushbreak.cl/kannastor-gr8tr-v2-moledor,https://cdnx.jumpseller.com/kushbreak-growshop/image/6988802/Kannastor_gr8tr_v2_silver.png?1679515239
0.8681,172,kushbreak,10083,"OCB Premium 1.1/4 + Tips","Papelillos",1252,"OCB Papelillos Premium 1 1/4 + Tips",1890,70008,"Papelillos OCB® Premium 1 1/4 + Filter Tips",1390,1.36,0,0.74,0,https://www.kushbreak.cl/papelillos-ocb-premium-1-1/4-tips-tabaco,https://cdnx.jumpseller.com/kushbreak-growshop/image/2557467/OCB-Premium-Filters.png?1679515227
0.8674,198,kushbreak,10399,"Difusor Bonglab Logo Magenta 14mm 12cm","Repuestos para bongs y vaporizadores",34004,"Difusor Bonglab 18mm-14mm - 12cm - Magenta",3590,69057,"​Repuesto tubo difusor 14mm / 13cm.",7990,2.23,1,0,1,https://www.kushbreak.cl/repuesto-tubo-difusor-14mm-bong-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/2640317/difusor.jpg?1679515231
0.8634,177,kushbreak,10665,"Ignite Soplete Compact","Encendedores y sopletes",39745,"Soplete Compact Ignite - GB The Green Brand",19200,69011,"Blazer Big Buddy Soplete",49990,2.6,1,0,1,https://www.kushbreak.cl/soplete-blazer-big-buddy-torch-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/14358159/Big_buddy_blazer_torch_soplete_butano_cannabis_purple.png?1679515248
0.8628,200,kushbreak,5768,"BongLab Banger Cuarzo Macho 14 mm – Nail Quartz para Extracc","Accesorios de extraccion",1389,"BongLab Banger Cuarzo Macho 14 mm – Nail Quartz para Extracc",7200,69143,"Pulsar Barb Fire H2O",149990,20.83,1,0,0,https://www.kushbreak.cl/pulsar-barb-fire-h2o,https://cdnx.jumpseller.com/kushbreak-growshop/image/58221373/pulsar-barb-fire-h2o__4_.jpg?1733939330
0.8623,109,kushbreak,10665,"Ignite Soplete Compact","Encendedores y sopletes",33039,"Soplete Compact -Ignite - Blanco",21990,69239,"Hydra Cali Crusher®",89990,4.09,0,0,0,https://www.kushbreak.cl/hydra-cali-crusher-pipa-bubbler-hitter,https://cdnx.jumpseller.com/kushbreak-growshop/image/5402406/Hydra_Calicrusher_Bubbler_pipa_hitter_azul.png?1679515247
0.8616,149,kushbreak,5777,"Little Buchner-Bonglab","Bongs",551,"Bonglab bong clásico 25 cm de calidad",22400,69196,"Azteca bong",44990,2.01,1,0,0,https://www.kushbreak.cl/azteca-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259716/Azteca_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile.png?1679515262
0.8603,186,kushbreak,8651,"Vaporizador DaVinci MIQRO-C | PIRANHA","Vaporizadores herbales",2083,"Vaporizador DaVinci Miqro C - Herbal",129990,69153,"Vaporizador Davinci Miqro",159990,1.23,1,0.44,0,https://www.kushbreak.cl/vaporizador-davinci-miqro-standar-explorer-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/5365195/Davinci_Miqro_vaporizador_cannabis.png?1679515246
0.8587,168,kushbreak,10343,"Soporte Celular Soulblime | PIRANHA","Otros parafernalia",12384,"Soporte Para Celular Diseños Surtidos 1Ud-Soulblime",1290,69101,"Contenedor metálico con tapa - Soulblime",1990,1.54,0,0.3,0,https://www.kushbreak.cl/contenedor-metalico-con-tapa-soulblime,https://cdnx.jumpseller.com/kushbreak-growshop/image/32596430/caja-soulblime.png?1679515268
0.8579,181,kushbreak,5773,"Classic Ice 26Cm-Bonglab","Bongs",80,"Classic Ice 26Cm-Bonglab",22990,69177,"Pulsar Hammer Glycerin Pipa Wax",49990,2.17,1,0,0,https://www.kushbreak.cl/pulsar-hammer-glycerin-pipa-wax,https://cdnx.jumpseller.com/kushbreak-growshop/image/58195749/pulsar-hammer-glycerin-pipa-para-wax.jpg?1733939606
0.8579,195,kushbreak,6772,"Pipa De Mano Heavy Gear","Pipas",9006,"Heavy Gear -Cabo",10990,69104,"Grav Donut chillum",19990,1.82,0,0,0,https://www.kushbreak.cl/grav-donut-chillum-pipa-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/10969586/Grav_Donut_chillum_pipa_vidrio_black.png?1679515248
0.8564,193,kushbreak,10289,"Calvo Glass Bong Monster 42cm","Bongs",12521,"Rig Con Percolador De Arbol -Calvo Glass",69990,69210,"Fungilabs bong",49990,1.4,1,0,0,https://www.kushbreak.cl/fungilabs-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17260266/Bong_fungilabs_vidrio_cannabis_borosilicato.png?1679515262
0.856,164,kushbreak,5773,"Classic Ice 26Cm-Bonglab","Bongs",80,"Classic Ice 26Cm-Bonglab",22990,69208,"Exoplanet bong",49990,2.17,1,0,0,https://www.kushbreak.cl/exoplanet-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259657/Exoplanet_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_teal.png?1775872272
0.8541,187,kushbreak,5523,"Bong Pyrex 14cm White Bonglab | Rig Compacto de Vidrio Resis","Bongs",2336,"Bong Pyrex 14cm White Bonglab | Rig Compacto de Vidrio Resis",22000,69017,"JarBong Device",29990,1.36,1,0,0,https://www.kushbreak.cl/jarbong-device-bong-vidrio-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/30704838/Jar_Bong_Device_parafernalia_fumar_cannabis_vidrio_pro.png?1679515267
0.847,175,kushbreak,5518,"Bong The Trash","Bongs",2332,"Bong Trash Clear Black de Bonglab - GB The Green Brand",66600,69196,"Azteca bong",44990,1.48,1,0,0,https://www.kushbreak.cl/azteca-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259716/Azteca_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile.png?1679515262
0.8454,200,kushbreak,5763,"Ozeta Chestbag Circular 4x4 Con Clave - Anti Olor","Contenedores y estuches",630,"Ozeta Chestbag Circular 4x4 Con Clave - Anti Olor",31273,69104,"Grav Donut chillum",19990,1.56,0,0,0,https://www.kushbreak.cl/grav-donut-chillum-pipa-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/10969586/Grav_Donut_chillum_pipa_vidrio_black.png?1679515248
0.8452,172,kushbreak,10718,"Bonglab Atrapa Cenizas Slits Macho 18mm 90°","Repuestos para bongs y vaporizadores",32163,"Atrapa Ceniza Perc 18Mm -Bonglab - Transparente",24990,69239,"Hydra Cali Crusher®",89990,3.6,0,0,0,https://www.kushbreak.cl/hydra-cali-crusher-pipa-bubbler-hitter,https://cdnx.jumpseller.com/kushbreak-growshop/image/5402406/Hydra_Calicrusher_Bubbler_pipa_hitter_azul.png?1679515247
0.8437,152,kushbreak,5519,"Bong Big Blow","Bongs",1233,"Bonglab Bong Pyrex K41 Big Blow 46cm",66990,69196,"Azteca bong",44990,1.49,1,0,0,https://www.kushbreak.cl/azteca-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259716/Azteca_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile.png?1679515262
0.8434,160,kushbreak,5520,"Bongbastic K276 Bonglab Doble Percolador | Bong Grande Boros","Bongs",2319,"Bongbastic K276 Bonglab Doble Percolador | Bong Grande Boros",54000,69203,"Bong Mamba",69990,1.3,0,0,0,https://www.kushbreak.cl/bong-vidrio-mamba-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3501196/Mamba-Teal.png?1679515179
0.8413,200,kushbreak,10528,"Sploofy Pro Filtro de Aire Personal","Filtros y boquillas",17913,"Pro Filtro De Humo Personal Red Sploofy",34990,69276,"Smoke Buddy Original",27990,1.25,1,0,1,https://www.kushbreak.cl/smoke-buddy-original-filtro-portable,https://cdnx.jumpseller.com/kushbreak-growshop/image/3779161/SmokeBuddy_original_filtro_de_carbono_portable.png?1721423410
0.8412,199,kushbreak,5748,"Quemador Perla 18mm Calvo Glass - GB The Green Brand","Repuestos para bongs y vaporizadores",34778,"Calvo Glass Quemador Perlas - Macho 18mm - Azul",6890,69127,"Bong Green Turtle",59990,8.71,1,0,0,https://www.kushbreak.cl/bong-green-turtle-vidrio-natural-glass-pyrex,https://cdnx.jumpseller.com/kushbreak-growshop/image/3702655/greenturtle.jpg?1688579020
0.8377,192,kushbreak,5746,"Quemador Honeycomb Macho 14Mm","Repuestos para bongs y vaporizadores",2546,"Quemador Honeycomb Macho 14Mm -Bonglab",6990,69261,"Genius Pipe Oil banger",44990,6.44,0,0,1,https://www.kushbreak.cl/genius-pipe-classic-oil-banger,https://cdnx.jumpseller.com/kushbreak-growshop/image/3836435/geniustaster.jpg?1679515239
0.8344,200,kushbreak,10412,"Bonglab Atrapa Ceniza Tree Clear 45°","Repuestos para bongs y vaporizadores",13275,"Bonglab Atrapa cenizas 6 brazos 45°",29990,69095,"Banger 14mm",12990,2.31,1,0,1,https://www.kushbreak.cl/banger-14mm-bong-rosin,https://cdnx.jumpseller.com/kushbreak-growshop/image/34248107/Banger_14mm_cuarzo_bong_extracciones_repuesto.png?1681850709
0.8342,195,kushbreak,10240,"Gas Butano 300Ml-Zengaz","Encendedores y sopletes",12308,"Gas Butano 300Ml-Zengaz",3990,69007,"Gas Ronson®",4990,1.25,0,0,1,https://www.kushbreak.cl/gas-ronson-butano-recarga-encendedores-sopletes,https://cdnx.jumpseller.com/kushbreak-growshop/image/23353551/Gas_ronson__butano_recarga_encendedores_sopletes.png?1679515266
0.8332,166,kushbreak,8651,"Vaporizador DaVinci MIQRO-C | PIRANHA","Vaporizadores herbales",11370,"Davinci Miqro-C | Vaporizador portátil",113400,69276,"Smoke Buddy Original",27990,4.05,1,0,1,https://www.kushbreak.cl/smoke-buddy-original-filtro-portable,https://cdnx.jumpseller.com/kushbreak-growshop/image/3779161/SmokeBuddy_original_filtro_de_carbono_portable.png?1721423410
0.8318,199,kushbreak,5748,"Quemador Perla 18mm Calvo Glass - GB The Green Brand","Repuestos para bongs y vaporizadores",31348,"Quemador Perlas Macho 18Mm-Calvo Glass - verde",6990,69177,"Pulsar Hammer Glycerin Pipa Wax",49990,7.15,1,0,0,https://www.kushbreak.cl/pulsar-hammer-glycerin-pipa-wax,https://cdnx.jumpseller.com/kushbreak-growshop/image/58195749/pulsar-hammer-glycerin-pipa-para-wax.jpg?1733939606
0.8289,180,kushbreak,10703,"Filtro de Carbón Activado Kasvi 100x300mm","Filtros y boquillas",13411,"Kasvi Filtro de Carbon Activo 100 x 300",65990,69276,"Smoke Buddy Original",27990,2.36,1,0,1,https://www.kushbreak.cl/smoke-buddy-original-filtro-portable,https://cdnx.jumpseller.com/kushbreak-growshop/image/3779161/SmokeBuddy_original_filtro_de_carbono_portable.png?1721423410
0.8288,171,kushbreak,10218,"Bonglab Handy Rig 14 cm – Rig Compacto Borosilicato para Ext","Bongs",2297,"Bonglab Handy Rig 14 cm – Rig Compacto Borosilicato para Ext",22900,69203,"Bong Mamba",69990,3.06,0,0,0,https://www.kushbreak.cl/bong-vidrio-mamba-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3501196/Mamba-Teal.png?1679515179
0.8251,134,kushbreak,5737,"Vaporizador Dynavap M 7 - Regular","Vaporizadores herbales",2553,"Vaporizador The New M7-Dynavap",88990,69272,"Pipa Spoon Cali Crusher® L",19990,4.45,0,0,0,https://www.kushbreak.cl/pipa-spoon-cali-crusher-l,https://cdnx.jumpseller.com/kushbreak-growshop/image/3396078/Cali-Spoon-L-2.png?1679515235
0.8246,187,kushbreak,10312,"Puffco Hot Knife - Dabber eléctronico","Accesorios de extraccion",13000,"Puffco Hot Knife - Dabber eléctronico",79990,69142,"Pulsar APX III - Vaporizador de Hierbas",74990,1.07,1,0,0,https://www.kushbreak.cl/pulsar-apx-lll-vaporizador-de-hierbas,https://cdnx.jumpseller.com/kushbreak-growshop/image/51040266/pulsar-apx-iii__1_.jpg?1721753345
0.8214,186,kushbreak,5746,"Quemador Honeycomb Macho 14Mm","Repuestos para bongs y vaporizadores",462,"Quemador Generico Honeycomb Macho 14mm",4990,69039,"Puffco Atomizador V3",45990,9.22,1,0,0,https://www.kushbreak.cl/atomizador-puffco-peak-repuesto,https://cdnx.jumpseller.com/kushbreak-growshop/image/52619603/puffco-peak-atomizador-v3__1_.jpg?1725550947
0.8206,181,kushbreak,8651,"Vaporizador DaVinci MIQRO-C | PIRANHA","Vaporizadores herbales",10941,"Vaporizador DaVinci MIQRO-C | PIRANHA",97993,69150,"Vaporizador Arizer Air Max",249990,2.55,1,0,0,https://www.kushbreak.cl/vaporizador-arizer-air-max-hierbas-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/63699388/vaporizador-arizer-air-max__1_.jpg?1747955314
0.8203,165,kushbreak,8651,"Vaporizador DaVinci MIQRO-C | PIRANHA","Vaporizadores herbales",2083,"Vaporizador DaVinci Miqro C - Herbal",129990,69336,"Puffco Plus 2023",99990,1.3,1,0,1,https://www.kushbreak.cl/puffco-plus-vaporizador-extracciones-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/63699160/puffco-plus-v2__1_.jpg?1747954719
0.8193,172,kushbreak,5763,"Ozeta Chestbag Circular 4x4 Con Clave - Anti Olor","Contenedores y estuches",630,"Ozeta Chestbag Circular 4x4 Con Clave - Anti Olor",31273,69221,"Pulsar Vanish Filtro de Olor",23990,1.3,1,0,0,https://www.kushbreak.cl/pulsar-vanish-filtro-olor,https://cdnx.jumpseller.com/kushbreak-growshop/image/51639056/pulsar-vanish-filtro-de-olor__1_.jpg?1723666133
0.8184,168,kushbreak,10203,"Quemador Abeja Calvo Glass Macho 14mm | Bowl de Borosilicato","Repuestos para bongs y vaporizadores",1570,"Calvo Glass Quemador Abeja Macho 14mm",8990,69132,"Difusor con Quemador 14mm",8990,1,1,0,1,https://www.kushbreak.cl/difusor-quemador-14mm,https://cdnx.jumpseller.com/kushbreak-growshop/image/48812274/X_difusor-con-quemador-14mm7659.jpg?1715792287
0.8172,156,kushbreak,10665,"Ignite Soplete Compact","Encendedores y sopletes",33036,"Soplete Compact -Ignite - Verde",21990,69187,"Blazer Stingray Soplete",59990,2.73,1,0,1,https://www.kushbreak.cl/soplete-blazer-stingray-torch-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/14358288/Soplete_blazer_stingray_butano_cannanbis_azul.png?1679515259
